symptoms,body_part,clinic_department,description,medicine_name
紫绀|呼吸异常,口,"外科,产科","    在胚胎期因喉发育过程受阻,喉腔未形成，出生时喉腔闭锁不能通气，称为先天性喉闭锁,有膜性或软骨性两种，无论任何闭锁，在喉后部常有一小孔,名为咽气管导管。",先天性喉闭锁
发热|呼吸异常|胸痛|胸廓异常|腰背痛,胸部,"呼吸内科,儿科","    严格说肺不张（atelectasis）应指出生后肺从未充盈过气体,而已经充气的肺组织失去原有的气体（de-aeration）应称作肺萎陷（pulmonary collapse）。但由于多年来沿用习惯，广义肺不张可包括先天性肺不张及后天性肺萎陷",新生儿肺不张(新生儿原发性肺膨胀不全，肺萎陷)
水肿|少尿|鼻出血|心律失常|休克|呼吸异常,全身,"产科,儿科","    新生儿硬肿症（neonatal scleredema）是一综合征,由于寒冷损伤、感染或早产引起，其中以寒冷损伤为最多见,称寒冷损伤综合征。以皮下脂肪硬化和水肿为特征。",新生儿硬肿症(寒冷损伤综合征)
呼吸异常|晕厥|紫绀,胸部,"心胸外科,心血管内科","    先天性心血管病是先天性畸形中最常见的一类,随着心脏诊断方法及外科手术治疗技术的进展，目前绝大多数先天性心血管病均能获得明确的诊断和手术矫正治疗，预后较前有明显的改观","先天性心脏病(先心病,心脏病,小儿先心病)"
食欲异常|腹泻|恶心与呕吐|便秘|胃肠气胀|便血|腹痛,腹部,"消化内科,儿科","    消化功能紊乱（disorders of digestive function）在小儿时期很常见,主要的症状有呕吐、食欲不振、腹泻,便秘、腹胀、腹痛和便血等,这些症状不仅反映消化道的功能性或器质性疾病，且常出现在其他系统的疾病时，尤其多见于中枢神经系统疾病或精神障碍及多种感染性疾病时,因此必须详细询问有关病史，密切观察病情变化，对其原发疾病进行正确的诊断和治疗",小儿厌食症(消化功能紊乱)
水肿|心力衰竭|晕厥|食欲异常|胸腔积液|肝肿大|脾肿大|黄疸,全身,"血液科,儿科","    随着我国新生猛攻喾免疫学的进步,已经完全改变了过去认为新生儿溶血病罕见的看法。大型妇婴保健院和儿科新生儿病房几乎每月甚至每周会检出本病，过去未认识本病病因时,曾称其为“胎儿全身性水肿”、“胎儿有核红细胞增多症”、“先天性新生儿重症黄疸”,“新生儿溶血症”等。现在明确了解其发病机理而不是症状，故已统一命名为“新生儿溶血病”","新生儿溶血病(胎儿全身性水肿,胎儿有核红细胞增多症,先天性新生儿重症黄疸)"
发热|结节|囊肿,皮肤,"内科,外科","    新生儿皮下坏疽也是一种急性蜂窝织炎,常由金黄色葡萄球菌引起，好发于新生儿容易受压的背部或腰骶部，偶尔发生在枕部,肩、腿和会阴部，在冬季比较容易发生,新生儿的皮肤薄嫩，局部皮肤在冬季又易受压潮，不易保持清洁,故细菌容易从皮肤受损处侵入，引起感染。由于新生儿免疫防御功能较差（例如免疫球蛋白缺少和中性白细胞活动能力低）,新生儿皮下坏疽发病急，病变扩展迅速，如不及时进行积极治疗,可以并发败血症、支气管炎和肺脓肿等，故其死亡率较高",新生儿皮下坏疽(新生儿皮下急性蜂窝织炎)
食欲异常|啰音|恶心与呕吐|心悸|心律失常|心力衰竭|休克|紫绀|疲劳|头痛,胸部,"心血管内科,儿科","    小儿充血性心力衰竭（congestive heart faiture）是由于心功能减损,虽然发挥代偿能力后，心输出量仍不能满足静息或活动情况下全身组织代谢需要，因而体内有关部位发生血液瘀积,产生一系列的临床症状和体征，是常见的临床综合症。按充血性心力衰竭发病的急缓,可以分为急性充血性心力衰竭和慢性充血性心力衰竭；根据左右心室发病的先后，可分为左心室衰竭和右心室衰竭；按心力衰竭时血液动力学的改变，可分为低心排量和高心排量心力衰竭,后者如严重贫血或动静脉瘘等，即使心脏功能无明显降低，心输出量正常或相应增加,敢不能满足需要，而出现心力衰竭。临床以慢性低心排量充血性心力衰竭较常见","小儿充血性心力衰竭(小儿心功能不全,小儿心衰)"
头痛|咳嗽|啰音|恶心与呕吐|胸痛|淋巴结肿大|发热|咽痛,胸部,"呼吸内科,儿科","    急性上呼吸道感染(acute upper res piratory infections)是小儿最常见的疾病,主要侵犯鼻、鼻咽和咽部，因此常用“急性鼻咽炎”(感冒),“急性咽炎”“急性扁桃体炎”等诊断名词,也可统称为上呼吸道感染，简称“上感”。鼻咽感染常可出现并发症,涉及邻近器官如喉、气管、肺,口腔、鼻窦、中耳,眼以及颈淋巴结等。有时鼻咽部原发病的症状已好转或消失，而其并发症可迁延或加重,故必须对上呼吸道感染及其并发症的临床特点作全面的观察和分析，以便早期诊断，早期治疗,提高疗效，切不可认为是日常小病而轻率对待。","小儿感冒(小儿急性上呼吸道感染,小儿上感,急性鼻咽炎,急性鼻咽炎,急性扁桃体炎)"
恶心与呕吐|佝楼病|代谢性酸中毒|混合型酸碱平衡紊乱,全身,"泌尿外科,肾内科","    肾小管性酸中毒（renal tubular acidosis,RTA)是由于近端肾小管重吸收碳酸氢盐或远端肾小管排泌氢离子功能缺陷所致的临床综合征,根据肾小管受损部位及其病理生理基础分为4型：Ⅰ型为远端肾小管酸中毒（distal renal tubular acidosis,DRTA)又称经典型肾小管酸中毒。Ⅱ型为近端肾小管酸中毒（prowimal renal tubular acidosis,PRTA).Ⅲ型为Ⅰ型和Ⅱ型的混合，又称混合型,Ⅳ型肾小管酸中毒是由于先天性或获得性醛固酮分泌不足或肾小管对醛固酮反应不敏感所引起的代谢性中毒和高血钾症。每型探寻 其病因又可分为原发性或继发性肾小管酸中毒。",小儿肾小管性酸中毒
体型异常|肥胖症,全身,儿科,"    肥胖病或单纯性肥胖（obesity）指皮下脂肪积聚过多,一般认为体重超过按身长计算的平均标准体重20%，或者超过按年龄计算的平均标准体重加上两个标准差（SD）以上时，即为肥胖病,可按超重数量分为轻、中、重三茺肥胖,轻度者超过标准体重二个至四个标准差之间，中度者超过三个至四个标准差之间，重度者超过四个标准差以上",小儿肥胖(小儿单纯性肥胖症)
休克|紫绀|溃疡|咳嗽|呼吸异常|恶心与呕吐|胸痛|腹痛,胸部,"心胸外科,外科","    膈肌疾病中膈疝最为常见,非外伤性膈疝中最常见者为食管裂孔疝、胸腹裂孔疝、胸骨旁疝和膈缺如等,膈疝症状轻重不一，主要决定于疝入胸内的腹腔脏器容量、脏器功能障碍的程度和胸内压力增加对呼吸循环机能障碍的程度,但大致可以分为两大类：（1）腹腔内脏器疝入胸内而发生的功能变化 （2）胸内脏器因受压而引起呼吸循环功能障碍。",先天性膈疝
低血糖症|消瘦,全身,儿科,"    营养不良是由于热量和/或蛋白质不足而致的慢性营养缺乏症.多见于婴幼儿期.随着人民生活不断提高,营养不良发病率已显著下降,目前所见营养不良多为婴儿期喂养方法不当或疾病因素所造成而且程度多较轻。",小儿营养不良
急性呼吸窘迫综合征|低钠血症|高钠血症|低钙血症|低镁血症,全身,"神经内科,儿科","    惊厥是新生儿常见的有时为很严重的疾病,惊厥是新生儿中枢神经系统的异常放电，通常表现为刻板样肌肉活动或自律性改变。常伴有直接或间接影响中枢神经系统的疾病,需要立即评估以确定其特别病因和治疗。",新生儿惊厥
呼吸异常|啰音|肺水肿|急性呼吸窘迫综合征|混合型酸碱平衡紊乱,胸部,"呼吸内科,产科","    新生儿湿肺(born）又称新生儿暂时性呼吸困难或第Ⅱ型呼吸窘迫综合征（RDS typeⅡ）,是一种自限性疾病。出生后出现短暂性气促，与新生儿呼吸窘迫综合征及羊水吸入综合征稍相似,但多见于足月儿或足月剖宫产儿，其症状很快消失，预后良好,1966年Avery首次叙述此症。近年来国内亦时有报道。","新生儿湿肺(新生儿暂时性呼吸困难,第Ⅱ型呼吸窘迫综合征,新生儿暂时性呼吸增快症)"
昏迷|瞳孔异常|咳嗽|呼吸异常|发热|心律失常,胸部,"呼吸内科,儿科","    小儿肺炎是临床常见病,四季均易发生，以冬春季为多。如治疗不彻底,易反复发作，影响孩子发育。小儿肺炎临床表现为发热,咳嗽、呼吸困难，也有不发热而咳喘重者,其病因主要是小儿素喜吃过甜、过咸、油炸等食物,致宿食积滞而生内热，痰热壅盛，偶遇风寒使肺气不宣,二者互为因果而发生肺炎。","小儿肺炎(小儿急性肺炎,小儿急性支气管肺炎)"
null,全身,"内分泌科,儿科","    性早熟（sexual precocity）指性成熟的发生较正常儿童提早2.8个标准差（SD）者,目前考虑在9岁以前出现任何第二性征（secondary sexual characteristics）者即为性早熟。",性早熟
发热|休克|紫绀|咳嗽|呼吸异常|啰音|胸痛|腹痛,胸部,"呼吸内科,儿科","    支气管哮喘（bronchial asthma）,哮喘是一种表现反复发作性咳嗽、喘鸣和呼吸困难，并伴有气道高反应性的可逆性,梗阻性呼吸道疾病。一般认为，与变态反应有关,但众多的研究证明，不是所有哮喘病人都有明确的免疫学变化，反之,也不是所有变态反应性疾病患者均发生哮喘。哮喘可在任何年龄发病，但多数始发于4～5岁以前,积极防治小儿支气管哮喘对防治成人支气管哮喘意义重大。",小儿哮喘(小儿支气管哮喘)
体型异常,上肢,"骨科,儿科","先天性尺桡骨融合系桡尺骨近端先天融合,前臂固定在一定角度上的旋前位少见畸形。双侧受累者占60％。男女发病率无差别",先天性尺桡骨融合
体型异常,下肢,"骨科,儿科","    先天性垂直距骨又称为先天性凸形外翻足,主要畸形是原发性跟距舟关节脱位，舟骨移向距骨颈的背侧，将距骨锁在较垂直的位置,形成船形足畸形。",先天性垂直距骨(先天性凸形外翻足)
消瘦|黄疸,腹部,"肝胆外科,消化内科","    胆道闭锁并非少见疾病,至少占有新生儿长期阻塞性黄疸的半数病例，其发病率约为1∶8000～1∶14000个存活出生婴儿，但地区和种族有较大差异,以亚洲报道的病例为多，东方民族的发病率高4～5倍，男女之比为1∶2",先天性胆道闭锁(胆道闭锁)
其他症状|高颅压综合征|恶心与呕吐,头部,"脑外科,儿科","    先天性脑积水是指颅内脑脊液产生过多或(和)吸收回流障碍,则脑室系统或(和)蛛网膜下腔将积聚大量脑脊液而扩大，形成脑积水。",先天性脑积水(婴儿脑积水)
体型异常|身痛|关节疼痛,全身,"骨科,儿科","    先天性多发性关节挛缩症是因肌肉,关节囊及韧带纤维化，引起以全身多个关节僵直为特征的综合症。",先天性多发性关节挛缩症
发热|血尿|鼻出血|疲劳|食欲异常|腹泻|恶心与呕吐,全身,儿科,"    坏血病（scurvy）是由于长期缺乏维生素C（ascorbic acid,抗坏血酸）所引起的周身性疾病，现时一般少见，但在缺少青菜,水果的北方牧区，或城、乡对人工喂养儿忽视辅食补充,特别在农村边远地区，仍因喂养不当而致发病。",维生素C缺乏病(坏血病)
发热|蛋白尿|出汗异常|食欲异常|腹泻|恶心与呕吐|便秘|腹痛,全身,"内分泌科,儿科","    维生素D中毒症（vitamin D intoxication）是医源性疾病之一,VitD中毒主要由于在防治佝偻病时错误诊断和过时使用维生素D制剂，如鱼肝油、维生素D2（骨化醇）,维生素D2（胆钙化醇或胆维丁）和维丁胶性钙等",维生素D中毒症
黄疸,全身,儿科,"    生理性黄疸是新生儿出生24小时后血清胆红素由出生时的17～51μmol/L(1～3mg/dl)逐步上升到86μmol/L(5mg/dl)或以上,临床上出现黄疸而无其它症状，1～2周内消退。生理性黄疸的血清胆红互足月儿不超过204μmol/L（12mg/dl）,早产儿不超过255μmol/L（15mg/dl）。但个别早产儿血清胆红素不到204μmol/L（12mg/dl）也可发生胆红素脑病，对生理性黄疸应有警惕,以防对病理性黄疸的误诊或漏诊。",新生儿黄疸(新生儿生理性黄疸)
心力衰竭|昏迷|高颅压综合征|肌肉萎缩|咳嗽|恶心与呕吐|便秘|胃肠气胀|脊柱和四肢畸形,下肢,儿科,"    脚气病（beriberi）即维生素B1或硫胺素缺乏病（thiamine deficiency）,硫胺素是参与体内糖及能量代谢的重要维生素，其缺乏可导致消化、神经和心血管诸系统的功能紊乱,脚气病临床有三种类型即“干型”神经脚气。后者多发生成年长者，伴有消耗症状,以神经系统异常为主。“婴儿型”严重，表现为急性心血管症状,不及时救治可引起死亡。","维生素B1缺乏病(脚气病,硫胺素缺乏病)"
淋巴结肿大|咽炎、舌炎、龈炎|脑膜刺激征|腹泻|恶心与呕吐,全身,儿科,"    维生素B6包括六种可以互相变换的吡哆醇（pyridoxine）,吡哆胺（pyridoxamine）、吡哆醛（pyridoxal）和它们各自的5-磷酸化物。吡哆醛5-磷酸盐是这一组中的重要部分,在脱羧作用及氨基转移作用中作为酶系统的辅酶参与体内氨基酸、蛋白、脂类,核酸及糖原的代谢。如果缺乏可致抽搐及末梢神经疾患。因此,维生素B6缺乏可致生化及生理方面的异常,维生素B6依赖综合征（vitamin B6 dependency syndrome）是一种先天代谢酶-犬尿氨酶的结构及功能缺陷,其活性仅为正常的1％。此时维生素B6需要量为正常小儿所需的5～10倍,有时由于孕母在妊娠反应期服用过大剂量维生素B6,以致婴儿出生后仍需依赖较大量的维生素B6",维生素B6依赖综合征(先天代谢酶-犬尿氨酶的结构及功能缺陷)
体型异常|佝楼病|胸廓异常|脊柱和四肢畸形,全身,"骨科,儿科","    维生素D缺乏性佝偻病（vitamin D deficiency rickets）,这是一种小儿常见病，占总佝偻病95％以上，本病系因体内维生素D不足引起全身性钙,磷代谢失常以致钙盐不能正常沉着在骨骼的生长部分，最终发生骨骼畸形。佝偻病虽然很少直接危及生命,但因发病缓慢，易被忽视，一旦发生明显症状时,机体的抵抗力低下，易并发肺炎、腹泻,贫血等其它疾病。","维生素D缺乏性佝偻病(佝偻病,维生素D缺乏病)"
低血糖症|体型异常|代谢性酸中毒|肝肿大,全身,"内科,内分泌科","    糖原累积病是一类由于先天性酶缺陷所造成的糖原代谢障碍疾病,多数属常染色体隐性遗传，发病因种族而异。根据欧洲资料,其发病率为 1/(2万～2.5万)。糖原合成和分解代谢中所必需的各种酶至少有8种，由于这些酶缺陷所造成的临床疾病有12型,其中Ⅰ、Ⅲ、Ⅳ,Ⅵ、Ⅸ型以肝脏病变为主;Ⅱ、Ⅴ,Ⅶ型以肌肉组织受损为主。这类疾病有一个共同的生化特征，即是糖原贮存异常,绝大多数是糖原在肝脏、肌肉、肾脏等组织中贮积量增加,仅少数病种的糖原贮积量正常，而糖原的分子结构异常。","糖原累积病(糖原贮积病,先天性糖代谢紊乱性疾病)"
便秘|胃肠气胀|直肠与肛门狭窄,腹部,"肛肠外科,外科","    先天性肛门直肠狭窄（congenital anorectal stenosis）是因胚胎发育异常,致使肛门直肠口径太小，男女性均可见，表现为不同程度的排便不畅",先天性肛门直肠狭窄
休克|紫绀|毛发异常|晕厥|感觉障碍|脊柱和四肢畸形,全身,"骨科,儿科","    同型胱氨酸尿症（homocystinuria）是蛋氨酸过程中由于酶缺乏而引起的遗传性疾病,是一种少见累及眼、心血管、骨骼,神经系统的综合征。主要的临床表现是多发性血栓栓塞、智力落后,晶体异位和指趾过长。多数患者为父母近亲结婚，国内已有报道","同型胱氨酸尿症(高胱氨酸尿症,Field 综合征,Car2son2Neill综合征)"
发热|鳞屑|瘙痒|出汗异常|毛发异常|头痛|食欲异常|恶心与呕吐,全身,儿科,"    人体摄入过量的维生素A可引起中毒综合征,称维生素A中毒症（Vitamin A toxicity）。最早报千于十六世纪九十年代，北极探险者食北极熊肝后数小时发生头痛,呕吐、嗜睡等症，因人及动物体内的维生素A90～95％贮于肝脏,近年国内由于滥用维生素A浓缩剂，产生中毒症状者不断增多，主要系因家长缺乏合理应用维生素A的知识,认为用量越多越好，医务人员亦缺乏警惕性，值得引起重视",维生素A中毒症
恶心与呕吐|腹痛|胃食管反流性疾病|呃逆,腹部,"消化内科,外科","    十二指肠部位在胚胎发育过程中发生障碍,形成十二指肠部的闭锁或狭窄，发生率约为出生婴儿的1／7，000～10,000，多见于低出生体重儿，闭锁与狭窄的比例约为3∶2,在全部小肠闭锁中占37～49％。合并畸形的发生率较高。",十二指肠先天性缺如、闭锁和狭窄
尿失禁与遗尿|晕厥|胃肠气胀,头部,"内分泌科,儿科","    睡眠障碍不只是成年人的“专利”,同样也会发生在2-12岁的儿童身上。当然，儿童睡眠障碍不如成年人睡眠障碍那样,不是以入睡困难、早醒为主，而是以有效睡眠时间短,睡眠质量降低为主。足够的睡眠和良好的睡眠习惯对儿童身心健康有重要影响。生理需要睡眠时间与年龄因素密切相关,但睡眠时间长短和深浅，可有个体差异。婴儿及儿童可有多种形式的睡眠障碍,如入睡困难、睡眠不安、梦魇,夜惊、梦行症等。",儿童睡眠障碍
咳嗽|发热|咽炎、舌炎、龈炎,胸部,"呼吸内科,儿科","    感冒,总体上分为普通感冒和流行感冒，在这里先讨论普通感冒。普通感冒,祖国医学称""伤风""，是由多种病毒引起的一种呼吸道常见病，其中30%-50%是由某种血清型的鼻病毒引起,普通感冒虽多发于初冬，但任何季节，如春天,夏天也可发生，不同季节的感冒的致病病毒并非完全一样。流行性感冒,是由流感病毒引起的急性呼吸道传染病。病毒存在于病人的呼吸道中，在病人咳嗽,打喷嚏时经飞沫传染给别人。流感的传染性很强，由于这种病毒容易变异,即使是患过流感的人，当下次再遇上流感流行，他仍然会感染,所以流感容易引起暴发性流行。一般在冬春季流行的机会较多，每次可能有 20～40%的人会传染上流感","感冒(急性上呼吸道感染,上感,发烧,发热,伤风)"
胃肠气胀,腹部,"外科,儿科","　　自脐部突出的疝称脐疝,临床上分婴儿脐疝和成人脐疝两种。",疝气(婴儿脐疝)
感觉障碍|食欲异常,头部,儿科,"    情绪障碍主要是由心理因素如某些精神刺激,或因家庭教育不当等所造成的情绪异常的表现，使患儿自身感到痛苦或影响社会的适应。",儿童期情绪障碍
腹痛,腹部,"肝胆外科,消化内科","　　腹痛是小儿时期最常见的症状之一,引起腹痛的原因很多，几乎涉及各科疾病。既可以是腹内脏器病变,也可以是腹外病变；可以是器质性的，也可以是功能性的；可以是内科疾患，也可以是外科疾患,甚至最初为内科疾患，以后病情发展而以外科情况为主。在治疗方法上,有些腹痛急需手术，有些腹痛则不需要手术；有些腹痛最初保守治疗，之后需手术治疗,急需手术治疗者，若误诊、漏诊延误手术则可造成严重后果,甚至危及生命；反之不需要手术者，施行不必要的手术，则不但增加病人痛苦,甚或加重病情。所以对于小儿的腹痛诊断和鉴别诊断，应十分重视",儿童腹痛
休克|呼吸异常|急性呼吸窘迫综合征,胸部,"呼吸内科,妇产科","    胎儿在宫内有缺氧征象危及胎儿健康和生命者,称为胎儿窘迫（fetal distress）。胎儿窘迫是一种综合症状，是当前剖宫产的主要适应征之一,胎儿窘迫主要发生在临产过程，也可发生在妊娠后期。发生在临产过程者,可以是发生在妊娠后期的延续和加重。",胎儿宫内窘迫(胎儿窘迫)
直肠与肛门狭窄,臀部,"肛肠外科,儿科","    遗粪症：又称功能性大便失禁,本症是指5岁或5岁以上儿童，非器质性因素或因躯体疾病所引起的排便障碍，经常反复出现在不适当的时间和地方解大便,而大便形状正常。",儿童遗粪症(功能性大便失禁)
脾肿大|黄疸|溃疡,全身,"血液科,儿科","    地中海贫血又称海洋性贫血,是一组遗传性小细胞性溶血性贫血。其共同特点是由于珠蛋白基因的缺陷使血红蛋白中的珠蛋白肽链有一种或几种合成减少或不能合成。导致血红蛋白的组成成分改变,本组疾病的临床症状轻重不一，大多表现为慢性进行性溶血性贫血。","地中海贫血(地贫,海洋性贫血,珠蛋白生成障碍性贫血)"
心脏杂音|心脏震颤|心脏增大|周围血管征|心音异常,胸部,"内科,心血管内科","    本病较多见,占先心病总数15％，女性多见。婴儿出生后10－15小时,动脉导管即开始功能性闭合。生后2个月至1岁，绝大多数已闭,1岁以后仍未闭塞者即为动脉导管未闭。",动脉导管未闭
其他症状,全身,儿科,"    多发性抽动症又称抽动-秽语综合征, 是是一种起病于儿童,以运动、言语和抽搐为特点的综合征或行为障碍性疾病。多见于儿童或少年期, 病程持续性时间长, 可有自行缓解或加重","多种抽动综合征(多发性抽动症,抽动—秽语综合征)"
咳嗽|黄疸|关节疼痛|淋巴结肿大|发热|水肿|心律失常,全身,"心血管内科,风湿科","    皮肤粘膜淋巴结综合症（muco-cuta-meous lymph node syndrome,MCLS）又称川崎病（Kawasaki diseaes），是一种以全身血管炎变为主要病理的急性发热性出疹性小儿疾病。1967年日本川崎富作医生首次报道,由于本病可发生严重心血管病变，引起人们重视，近年发病增多,1990年北京儿童医院风湿性疾病住院病例中，川崎病67例，风湿热27例；外省市11所医院相同的资料中,川崎病为风湿的2部。显然川崎病已取代风湿热为我国小儿后天性心脏病的主要病因之一。目前认为川崎病是一种免疫介导的血管炎,暂编入结缔组织疾病篇内。",川崎病(皮肤粘膜淋巴结综合征)
低血糖症|急性呼吸窘迫综合征,全身,"妇产科,儿科","    胎龄满42足周或以上（≥294天）出生的称为过期产儿（postterm infant又称过熟儿post maurity）,若胎盘功能正常宫内生长发育良好，出生体重≥4000g称巨大儿，而胎盘明显老化,功能减退，导致胎儿营养障碍，生长发育停滞者,称胎盘功能不全综合征。",过期产儿(过熟儿)
尿失禁与遗尿,生殖部位,"肾内科,儿科","    儿童遗尿症,是指5岁以上的孩子还不能控制自己的排尿、夜间常尿湿自己的床铺白天有时也有尿显裤子的现象。遗尿症在儿童期较常见,据统计，4岁半时有尿床现象者占儿童的10-20%，9岁时约占5%,而15岁仍尿床者只占2%。本病多见于男孩，男孩与女孩的比例约为2：1,6-7岁的孩子发病率最高。遗尿症的患儿，多数能在发病数年后自愈女孩自愈率更高,但也有部分患儿，如未经治疗，症状会持续到成年以后",儿童遗尿症
休克|紫绀|啰音|肺水肿|急性呼吸窘迫综合征,胸部,"呼吸内科,妇产科","    胎儿在宫内或分娩过程中吸入较大量羊水称大量羊水吸入（massive aminotic fluid aspiration）,又称羊水吸入综合征(aminotic fluid aspiration sydrom)。一般指羊水未被污染，常有一过性的呼吸困难或青紫,症状轻，预后好。如肺部发生炎性反应,称为羊水吸性肺炎。",大量羊水吸入(羊水吸入综合征)
言语障碍|感觉障碍,头部,"神经内科,儿科","    特殊发育障碍,又称学习能力障碍。它是指有一类发育障碍儿童，主要在言语,学习技能（包括阅读、拼音、计算等）,运动技能等方面的发育延迟，表现与其实际智力水平有明显的差距。但不是由于严重的智力低下,感觉器官的缺陷、情绪障碍或缺乏学习机会所造成。特殊发育障碍儿童通常不能接受普通学校的教育,需要特殊的教育。",儿童学习能力障碍(儿童特殊发育障碍)
恶心与呕吐|呕血与黑便|脱水|胃食管反流性疾病|呃逆,腹部,"胃肠外科,消化内科","    先天性肥厚性幽门狭窄是新生儿期常见疾病,占消化道畸形的第三位，且多为足月儿。幽门狭窄的治疗取得成功是本世纪外科的伟大成就之一,依据地理、时令和种族，有不同的发病率,欧美国家较高，约为2.5～8.8‰，亚洲地区相对较低,我国发病率为3‰。以男性居多，男女之比约4～5∶1,甚至高达9∶1。多见于第一胎，占总病例数的40～60％",先天性肥厚性幽门狭窄
头痛|咳嗽|发热|鼻溢液,胸部,"呼吸内科,儿科","    喘息样支气管炎(asthmatoid bronchitis)是一临床综合症,泛指一组有喘息表现的婴幼儿急性支气管感染。肺实质很少受累。其中部分病儿可发展为支气管哮喘",喘息样支气管炎
发热|头痛|恶心与呕吐|胃肠气胀|腹痛,腹部,"消化内科,儿科","    呕吐是儿科临床工作中极为常见的消化道症状,可发生于多种疾病，涉及各系统和所有年龄组。需要认真鉴别",小儿呕吐
消瘦,全身,儿科,"    先天性全丙种球蛋白低下血症由性联隐性遗传,其缺陷在于前B细胞分化为B细胞的分化过程发生障碍。本病仅见于男性，又名Bruton",先天性全丙种球蛋白低下血症(Bruton)
体型异常,背部,"骨科,儿科","　　本病为较少见的一种先天性畸形,特征是肩胛骨处于较高的位置，患侧肩关节高于健侧，患肢上臂上举活动受限,可同时合并有肋骨、颈、胸椎的畸形,1863年由Enlenber首先描述。1891年Sprengel报告4例，并讨论病因,故本病又称Sprengel畸形。",先天性高肩胛症(Sprengel畸形)
急性呼吸窘迫综合征|其他症状,全身,儿科,"    婴儿猝死综合征系指引起婴幼儿突然死亡的症候群,本病根据患儿健康状态及既往病史完全不能预知，且常规病理解剖也不能发现明显的致死原因。婴儿猝死综合征是2周~1岁之间最常见的死亡原因,占该年龄组死亡率的30%。发病率一般为1‰～2‰，其分布是全世界性的,在美国活产婴儿中的发病率为1/1500。发病高峰为生后2~4个月。在寒冷的月份,低社会经济阶层，早产儿，曾有严重呼吸暂停而需接受复苏的婴儿,婴儿猝死综合征受害者的同胞以及孕期吸烟母亲的新生儿中发病率最高。许多婴儿猝死综合征的危险因素与非婴儿猝死综合征婴儿死亡的危险因素相同。一般半夜至清晨发病为多,几乎所有婴儿猝死综合征的死亡发生在婴儿睡眠中。",婴儿猝死综合征(婴儿猝死)
胃肠气胀|腹痛,腹部,"内科,消化内科","    吞气症(Aerophagia)是由于小儿过度吞气引起腹胀,腹部不适，进而引起小儿限制进食，严重者可引起剧烈腹痛",吞气症(神经性喛气，婴儿吞气症)
发热|腹痛,腹部,"内科,儿科","    第五日综合征（Fifth Day Syndrome）又名小儿阑尾切除术后第五日综合征,小儿阑尾炎手术过程顺利，术后4～5日（少数可至第8日）突然出现腹痛，高热,数小时后发展为类似弥漫性腹膜炎征象。",第五日综合征(小儿阑尾切除术后第五日综合征)
腹泻|恶心与呕吐,腹部,"内科,消化内科","    儿童胰腺功能不全并中性粒细胞减少综合征是由Shwachman1964年报告的,故也称 Shwachman综合征、Shwachman-Diamond综合征。本征为先天性胰腺功能不全,同时伴有骨髓造血系统的发育不全。多在2～10个月婴幼儿发病，有家族性发病倾向,可能属常染色体隐性遗传。","儿童胰腺功能不全并中性粒细胞减少症综合征(Shwachman综合征,Shwachman-Diamond综合征)"
体型异常,颈部,"骨科,儿科","    先天性肌性斜颈,俗称歪脖儿，系-侧胸锁乳突肌挛缩所致的头颈部向患侧倾斜的一种先天性畸形。",先天性肌性斜颈(歪脖儿)
血尿|鼻出血|毛发异常|指甲异常|黄疸,全身,"血液科,儿科",    维生素K缺乏病是由维生素K缺乏引起的全身相关系统临床症状的一种疾病,维生素K缺乏病
其他症状|共济失调,头部,"神经内科,儿科","    一个用于描述一系列以随意动作受损为特征的运动失调的术语,是由于产前发育异常或围产期或发生在五岁以前的产后中枢神经系统损伤。脑性瘫痪(CP)不是一个诊断术语，而是用于鉴定有非进行性痉挛,共济失调，或无意识动作的儿童。大约0.1%~0.2%的儿童有CP综合征；1%以上的早产新生儿或那些小于胎龄儿受影响",脑性瘫痪综合征(脑瘫)
水肿|休克|晕厥|言语障碍|感觉障碍,头部,"脑外科,心血管内科","    新生儿缺氧缺血性脑病(hypoxie-ischemic encephalopathy HIE)是指在围产期窒息而导致脑的缺氧缺血性损害,临床出现一系列脑病表现。本症不仅严重威胁着新生儿的生命，并且是新生儿期后病残儿中最常见的病因之一",新生儿缺氧缺血性脑病
肝肿大|脾肿大|黄疸|贫血,全身,"血液科,儿科","    先天性红细胞膜病是指细胞膜的表面积减少得与细胞内涵极不相称,有几种不同的膜蛋白质异常导致球形红细胞的变化，红细胞表面积的减少，使其通过脾脏微循环时所必要的可变性降低,因而导致脾脏内发生溶血。",先天性红细胞膜病
少尿|休克|肌性肌无力|肝肿大|脾肿大|黄疸,全身,"血液科,儿科","    新生儿败血症(neonatal septicemia)指新生儿期细菌侵入血液循环,并在其中繁殖和产生毒素所造成的全身性感染，有时还在本内产生迁移病灶。仍是目前新生儿期很重要的疾病,其发生率约占活产婴儿的1‰～10‰，早产婴儿中发病率更高。","新生儿败血症(胎热,胎毒,疮毒走黄)"
鼻出血|斑疹|紫绀|毛发异常|指甲异常,全身,"内分泌科,血液科","    维生素E缺乏病(vitamine E deficiency)是由于维生素E缺乏而引起人体相关症状的一种疾病,维生素E作用：维生素E在人体内作用最为广泛，比任何一种营养素都大，故有“护卫使”之称,在身体内具有良好的抗氧化性， 即降低细胞老化。保持红细胞的完整性,促进细胞合成，抗污染，抗不孕的功效,在人体营养中占重要地位，早产婴缺乏维生素E可发生溶血性贫血。",维生素E缺乏病
