symptoms,body_part,clinic_department,description,medicine_name
头痛|眩晕|晕厥|昏迷|呼吸异常|猝死,颈部,"心胸外科,外科","    颈动脉体瘤较为罕见,1743年Von haller最早注意到颈动脉体认为是小腺。1891年Marchond报道颈动脉体瘤并手术治疗，术后3日死亡,至1969年共报道500多例颈动脉体瘤。颈动脉体多半位于颈总动脉分叉处，有包膜,大小不定，直径约3.5mm，富有血管和神经,供血由颈总动脉小支供给，神经来自颈交感神经节、舌咽神经,迷走神经和舌下神经。颈动脉体瘤肉眼观察肿瘤为红棕色，圆形或卵圆形,有分叶，外有包膜。细胞主要为多边形,胞浆嗜伊红染色，内含很多空泡和微粒体。好发于30～40岁,恶性变率为5％～10％。",外科颈动脉体瘤(颈动脉体副神经瘤)
心悸|心律失常|心力衰竭|呼吸异常|心脏杂音|心音异常,胸部,"心胸外科,外科","    主动脉瓣下狭窄病例,主动脉瓣大多正常，呈三瓣叶型。有的病例瓣叶稍增厚,或并有轻度关闭不全。少数病人可兼有双瓣型主动脉瓣狭窄。左心室心肌呈现高度向心性肥厚,心内膜下血供不足可引致心肌纤维化。有时心室间隔心肌肥厚程度较左心室后壁更为显著，易与阻塞性肥厚性心肌病相混淆,主动脉瓣下纤维狭窄约有1/3病例伴有其它先天性心脏血管畸形，常见者有心室间隔缺损、主动脉弓中断,动脉导管未闭、法乐四联症、心房间隔缺损,肺动脉瓣狭窄或右心室流道狭窄等。",先天性主动脉瓣下狭窄
心悸|心包积液|呼吸异常|胸痛,胸部,"心胸外科,外科","    心包积液是一种较常见的临床表现,尤其是在超声心动图成为心血管疾病的常规检查方式之后，心包积液在病人中的检出率明显上升，可高达8.4%,大部分心包积液由于量少而不出现临床征象。少数病人则由于大量积液而以心包积液成为突出的临床表现。当心包积液持续数月以上时,便构成慢性心包积液。导致慢性心包积液的病因有多种，大多与可累及心包的疾病有关",心包积液(慢性特发性心包积液症)
发热|心力衰竭|紫绀|咳嗽|消瘦,胸部,"心胸外科,呼吸内科","    特发性肺纤维化（idiopathic pulmonary fibrosis,IPF）是一种原因不明、以弥漫性肺泡炎和肺泡结构紊乱最终导致肺间质纤维化为特征的疾病。按病程有急性,亚急性和慢性之分，所谓Hamman-Rich综合征属急性型，临床更多见的则是亚急性和慢性型,欧洲学者多称本病为隐源性致纤维性肺泡炎（cryptogenic fibrosing alveolitis，CFA）。美国习用IPF,我国一度盛行CFA的名称，近来却多用IPF。本病多为散发,估计发病率3～5/10万，占所有间质性肺病的65％左右。见于各年龄组,而作出诊断常在50～70岁之间，男女比例1.5～2∶1。预后不良,早期病例即使对激素治疗有反应，生存期一般也仅有5年。",特发性肺纤维化(IPF)
心悸|心律失常|心力衰竭|休克|紫绀|眩晕|晕厥|心脏震颤|猝死,胸部,"心胸外科,心血管内科","    心房扑动与心房颤动是发生于心房内的,冲动频率较房性心动过速更快的心律失常。当心房异位起搏点的频率达250－350次/分，心房收缩快而协调为心房扑动,若频率>350次/分且不规则时，则为心房颤动。两者均可有阵发性和慢性持续型两种类型,本病是心内科门诊常见的心律失常，多发生于风心病、冠心病,甲亢、心肌病、高血压等病人,也可发生于无器质性心脏病者（特发性房颤）。","心房扑动与心房颤动(房扑,房颤,心房扑动,心房颤动)"
心悸|心律失常|心力衰竭|紫绀|杵状指（趾）|呼吸异常|肺水肿|猝死,胸部,"心胸外科,外科","    完全性肺静脉异位回流是指全部肺静脉不进入左心房,而直接进入右心房或体循环的静脉系统。它常与房间隔缺损同时存在。发病率在先天性心脏病中占1.5～2％",完全性肺静脉异位回流
心悸|心律失常|心力衰竭|休克|头痛|眩晕|晕厥|昏迷|呼吸异常|猝死,全身,"心胸外科,外科","    严重创伤特别是在伴有一定量出血时常引起休克,称为创伤性休克（traumatic shock）。损伤性休克多见于一些遭受严重损伤的病人，如骨折,挤压伤、大手术等。血浆或全血丧失至体外,加上损伤部位的出血、水肿和渗出到组织间隙的液体不能参与循环，可使循环血量大减,至于受伤组织逐渐坏死或分解，产生具有血管抑制作用的蛋白分解产物，如组织胺,蛋白酶等，引起微血管扩张和管壁通透性增加，也使有效循环血量进一步减少,组织更加缺血。",损伤性休克(创伤性休克)
心悸|紫绀|头痛|咳嗽|呼吸异常|消瘦|胸痛|猝死,胸部,"心胸外科,外科","    主动脉瓣上狭窄在先天性主动脉出口狭窄中最为少见,约占5～10％。男女性发病率相近。瓣上狭窄病例可伴有智力发育迟钝,狭窄病变位于冠状动脉开口的上方。主动脉瓣上狭窄病变以局限型较为多见，约占90％",先天性主动脉瓣上狭窄
休克|腹泻|恶心与呕吐|胸腔积液|胃肠气胀|腹痛|胃食管反流性疾病,胸部,"心胸外科,消化内科","    食管由后纵隔通过膈肌后部的孔进入腹腔,此孔称为食管裂孔。胃贲门部及食管腹段或腹腔内脏经此裂孔及其旁突入胸腔，称为食管裂孔疝(hiatal hernias).裂孔疝和返流性食管炎可同时,也可分别存在，认训并区别此二者，对临床工作十分重要",食管裂孔疝
猝死|心悸|心律失常|心力衰竭|休克|眩晕|晕厥|昏迷|咳嗽|呼吸异常,胸部,"心胸外科,外科","    心肌梗塞病变累及乳头肌可产生程度不等的二尖瓣关闭不全,冠状动脉粥样硬化性心脏病人经心导管检查约3％有二尖瓣关闭不全。冠心病引致的二尖瓣关闭不全可由急性或慢性乳头肌缺血所引起。心肌梗塞时,乳头肌可因急性缺血性坏死而在数小时内完全断裂。虽然腱索和瓣叶无异常病变，但相应部位的二尖瓣瓣叶丧失启闭功能,在发生梗塞后早期即呈现严重的二尖瓣关闭不全。在急性心肌梗塞病例中，因乳头肌断裂而死于突然发生的重度二尖瓣关闭不全者约占0.4～5％,一部分病人心肌梗塞虽引起乳头肌缺血坏死，但未立即完全断裂，或因长期缺血,坏死的心肌组织逐渐被纤维组织所替代，乳头肌变薄、伸长,收缩功能减弱或丧失，在心肌栓塞后2个月以上才呈现二尖瓣关闭不全。",心肌梗塞并发二尖瓣关闭不全
心力衰竭|紫绀|呼吸异常|胸痛|心脏杂音|心音异常,胸部,"心胸外科,外科","    完全性大动脉错位的涵义是两根大动脉位置错换,主动脉接受来自从右心室的体循环静脉血，而肺动脉接受来自左心室的肺静脉氧合血液，因而形成两个隔绝的循环系统,即右心房→右心室→主动脉→全身→体静脉→右心房为一个循环；左心房→左心室→肺动脉→肺→肺静脉→左心房为另一个循环系统。心室位置正常而主动脉开口位于肺动脉的右侧，称为右襻型大动脉错位（D-TGA）,D-TGA为临床常见类型，常伴有房间隔缺损、室间隔缺损,动脉导管未闭、肺动脉狭窄、房室管畸形等",完全性大动脉错位
发热|休克|呼吸异常|消瘦|恶心与呕吐|脱水,胸部,"心胸外科,消化内科","    食管疤痕狭窄最常见的病因是吞服强碱或强酸引致食管化学性灼伤,愈合后疤痕组织收缩，食管腔狭窄。此外,胃食管返流性食管炎形成溃疡和疤痕收缩。以及食管创伤和手术后亦可产生疤痕狭窄。",食管瘢痕性狭窄
吞咽困难|胸痛|胃食管反流性疾病,胸部,"心胸外科,消化内科","    失弛缓症是一种原发性全食管运动功能障碍性疾病,特征是①食管体部无蠕动。②吞咽时食管下端括约肌不松弛或不完全松弛。③静息时食管下端括约肌压力增高,失弛缓症虽然是一种良性疾病，对生活质量、健康和寿命影响极大,由于吞咽困难，患者可采用一切办法，包括体位,饮水、反复吞咽等措施，使患者羞于在众人面前就餐,愿单独进食，造成心理压力，严重影响社交等活动",食管失弛缓症
发热|紫绀|呼吸异常|胸痛|胸腔积液,胸部,"心胸外科,消化内科","    食管破裂可发生于钝性损伤,锐器伤及火器伤，也可因剧烈呕吐致自发性食管破裂。由于含有各种细菌的食物及返流胃内消化液溢入纵隔内,可引起严重纵隔感染。",食管破裂
心悸|心律失常|心力衰竭|紫绀|呼吸异常|胸痛|心脏杂音|心脏震颤|心音异常,胸部,"心胸外科,外科","    三尖瓣下移畸形是一种罕见的先天性心脏畸形,1866年Ebstein首先报道一例，故亦称为Ebstein畸形。其发病率在先天性心脏病中占0.5～1％,三尖瓣下移畸形系指三尖瓣畸形，其后瓣及隔瓣位置低于正常，不在房室环水平而下移至右心室壁近心尖处,其前瓣位置正常，致使右心房较正常大，而右心室较正常小,可有三尖瓣关闭不全。此类畸形常合并卵圆孔开放或房间隔缺损以及肺动脉狭窄。由于右心房内血量较多,压力增高，其所含血液部分经房间隔缺损或卵圆孔流入左心房，部分仍经三尖瓣入右心室,因肺动脉狭窄，进入肺循环的血量减少，故回入左心房的动脉血量也少,此时再与自右心房分流来的静脉血混合，经二尖瓣而入左心室及体循环。",三尖瓣下移畸形(埃勃斯坦畸形)
心悸|心律失常|心力衰竭|紫绀|晕厥|昏迷|呼吸异常|肝肿大|猝死|心音异常,胸部,"心胸外科,外科","    三尖瓣闭锁是一种紫绀型先天性心脏病,发病率约占先天性心脏病的1～5％。在紫绀型先天性心脏病中继法乐四联症和大动脉错位后居第三位。主要病理改变是三尖瓣闭锁或三尖瓣口缺失,卵圆孔未闭或房间隔缺损，二尖瓣和左心室肥大，右心室发育不良",三尖瓣闭锁
心悸|心律失常|心力衰竭|紫绀|眩晕|晕厥|咳嗽|猝死|心音异常,胸部,"心胸外科,心血管内科","    三尖瓣狭窄（tricuspid stenosis）多见于女性,绝大多数由风湿热所致，但风湿性单独三尖瓣狭窄极为少见。三尖瓣狭窄几乎都伴有二尖瓣和/或主动脉瓣病变,而且兼有三尖瓣关闭不全。作为风湿热的后遗症，病理变化和二尖瓣狭窄相似,即瓣膜纤维化增厚，边缘有赘生物生长，三个瓣膜相互粘连或融合,形成三角形狭窄瓣孔。病变也可延及腱索和乳头肌。但三尖瓣病变的程度和范围较二尖瓣为轻,瓣膜下融合很少见，且很少有钙质沉积。狭窄形成后,血流从右心房流入右心室时发生障碍，因而右心房扩大，压力升高,由于腔静脉回流受阻，静脉压长期升高，呈现颈静脉怒张,肝肿大、腹水和四肢浮肿等征象。右心室则因血流量减少而萎缩,伴有二尖瓣病变时，右心室可肥厚。","三尖瓣狭窄(瓣膜病,心脏病)"
心悸|心律失常|心力衰竭|呼吸异常|猝死|心音异常,胸部,"心胸外科,心血管内科","    由于先天性或后天性因素致三尖瓣病变或三尖瓣环扩张,导致三尖瓣在收缩期不能完全关闭时称三尖瓣关闭不全。该病有功能性和器质性两种，前者多继发于导致右心室扩张的病变,发病率相当高，如原发性肺动脉高压、二尖瓣病变,肺动脉瓣或漏斗部狭窄、右心室心肌梗塞等。后者可为先天性异常如Ebstein畸形及共同房室通道,也可为后天性病变如风湿性炎症、冠状动脉病变致三尖瓣乳头肌功能不全、外伤及感染性心内膜炎等,该病预后视原发病因的性质和心力衰竭的严重度而定，原发性肺动脉高压症和慢性肺源性心脏病所致者预后常较二尖瓣病变或房间隔缺损所致者更差。内科治疗可缓解症状,外科手术可治愈。",三尖瓣关闭不全
心悸|心律失常|心力衰竭|呼吸异常|心脏杂音|心音异常,胸部,"心胸外科,外科","    三房心是由于胚胎发育障碍,左房或右房被纤维肌隔分成二部分的先天性心血管畸形。是一种少见的先天性心脏病，约占先天性心脏病的0.1%,通常所指三房心系指左房被分割成副房和真性左房(与左心耳连接，并通过二尖瓣和左心室交通)。右位三房心较少见,仅占三房心病例的8%左右。三房心分型种类较多，根据副房位置可分为a,b、c三型:a型，副房位于真性左房的上方;b型,副房位于真性左房内侧偏后;c型，副房骑跨于房间隔之上。从血流动力学上则根据副房与真性左房交通情况,和左、右房交通情况，而大致分为二尖瓣狭窄型和房间隔缺损型二类",三房心
咳嗽|心悸,胸部,"心胸外科,心血管内科","    乳头肌功能不全指房室瓣腱索所附着的乳头肌由于缺血,坏死、纤维化或其他原因，引起收缩功能障碍,导致二尖瓣关闭不全，产生二尖瓣返流。",乳头肌功能不全
咳嗽|咳痰|咯血|啰音|胸痛|关节疼痛,全身,"心胸外科,呼吸内科","    由粗球孢子菌引起的一种疾病,常表现为急性良性无症状的或自限性的呼吸器官原发性感染；偶尔播散,可在皮肤,皮下组织,淋巴结,骨骼,肝脏,肾脏,脑膜,大脑或其他组织形成局灶性病变.","球孢子菌病(球孢子菌肉芽肿,Posada病)"
休克|紫绀|疲劳|咳嗽|心脏杂音|心脏增大|心音异常,胸部,"心胸外科,心血管内科","    缩窄性心包炎是各种原因引起心包脏,壁层炎症、纤维素性渗出物沉积，并逐渐机化增厚,挛缩甚至钙化，压迫心脏和大血管根部，致心脏舒张期充盈受限,从而导致右心房、腔静脉压增高及心排出量降低等一系列循环功能障碍。我国导致这方面炎症最多见的原因是结核和化脓性感染,其次为霉菌或病毒感染等。",缩窄性心包炎(心包炎)
溃疡|咳嗽|咳痰|咯血|呼吸异常|胸痛,胸部,"心胸外科,呼吸内科","    气管肿瘤有良性肿瘤和恶性肿瘤两大类,儿童期的气管肿瘤绝大部分（90%）为良性，成人者恶性占多数。 气管肿瘤由于发病较少及医者对本病的警惕不高和认识不足,常被误诊或漏诊，能及时获得正确治疗者不多。本病不论良性或恶性均应手术治疗,良性肿瘤切除后，完全痊愈，恶性肿瘤若能及时彻底切除,亦能获得良好的疗效。",气管肿瘤
心悸|心律失常|心力衰竭|休克|头痛|眩晕|晕厥|昏迷|呼吸异常|胸痛,胸部,"心胸外科,外科","    缺血性心肌病( ischemic cardiomyopathy, ICM)属于冠心病的一种特殊类型或晚期阶段,是指由冠状动脉粥样硬化引起长期心肌缺血，导致心肌弥漫性纤维化，产生与原发性扩张型心肌病类似的临床综合征,随着冠心病发病率的不断增加，ICM对人类健康所造成的危害也日渐严重。","缺血性心肌病(冠心病,冠状动脉粥样硬化性心脏病)"
吞咽困难|脓疱|溃疡|咳嗽|恶心与呕吐,胸部,"心胸外科,消化内科","    食管憩室是指与食管腔相连的覆盖有上皮的盲袋,有3个好发部位：①咽食管憩室；发生在咽与食管交界处，为膨出型憩室；②支气管旁憩室；发生在食管中段，亦称为食管中段憩室,为牵出型憩室；③膈上憩室；发生在食管下段的膈上部，亦为膨出型憩室。咽食管憩室较多,其次为膈上憩室，支气管旁憩室最少见。食管憩室是否产生昨夜症状与憩室的大小,开口的部位、是否存留食物及分泌物等有关，大多数症状轻微且不典型",食管憩室
声音嘶哑|心悸|紫绀|咳嗽|呼吸异常|恶心与呕吐,胸部,"心胸外科,外科","    先天性主动脉弓畸形畸形指主动脉弓及其分支发育异常,引致气管及/或食管受压迫。Hommel于1737年描述了双主动脉弓。1939年Wolman叙述了双主动脉弓压迫气管,食管的临床表现。Gross于1945年施行外科手术治疗第一例双主动脉弓，从而促进了对各种类型主动脉弓畸形的发现和认识,诊断技术和治疗方法也得到发展和完善，且疗效良好。在先天性心脏血管畸形中,主动脉弓及其分支畸形仅占1～2％。",先天性主动脉弓畸形
心悸|心律失常|心力衰竭|心包积液|休克|交替脉|心音异常,胸部,"心胸外科,心血管内科","    慢性心力衰竭的临床表现与何侧心室或心房受累有密切关系,临床上左心衰竭最常见。左心衰竭的临床特点主要是由于左心房和（或）右心室衰竭引起肺瘀血、肺水肿；而右心衰竭的临床特点是由于右心房和（或）右心室衰竭引起体循环静脉瘀血和水钠潴留,在发生左心衰竭后，右心也常相继发生功能损害，最终导致全心衰竭,出现右心衰竭时，左心衰竭症状可有所减轻。",慢性心力衰竭(慢性充血性心力衰竭)
疲劳|咳嗽|恶心与呕吐|胸痛|胸腔积液|肺水肿|肝肿大,胸部,"心胸外科,外科","    慢性缩窄性心包炎是由于心包慢性炎症所导致心包增厚,粘连甚至钙化，使心脏舒张、收缩受限,心功能减退，引起全身血液循环障碍的疾病。",慢性缩窄性心包炎
发热|心悸|晕厥|昏迷|咳嗽|呼吸异常|恶心与呕吐|胸腔积液,胸部,"心胸外科,外科",    胸膜腔内积贮来自胸导管渗漏的乳糜液或淋巴液即谓乳糜胸,外伤性乳糜胸(创伤性乳糜胸)
休克|紫绀|咳嗽|气胸,胸部,"心胸外科,呼吸内科","    气胸是指无外伤或人为因素情况下,脏层胸膜破裂，气体进入胸膜腔导致胸腔积气而引起的病理生理状况．肺无明显病变由胸膜下气肿泡破裂形成者称特发性气胸；继发于慢阻肺肺结核等胸膜及肺疾病者称继发性气胸．按病理生理变化又分为闭合性(单纯性) 、开放性(交通性)和张力性(高压性)三类",气胸(自发性气胸)
心悸|心律失常|心力衰竭|休克|紫绀|肺水肿|心脏杂音|肝肿大,胸部,心胸外科,"    急性心包炎以后,可在心包上留下疤痕粘连和钙质沉着。多数患者只有轻微的疤痕形成和疏松的或局部的粘连，心包无明显的增厚,不影响心脏的功能，称为慢性粘连性心包炎（chronic adhesive pericarditis），在临床上无重要性,部分患者心包渗液长期存在，形成慢性渗出性心包炎（chronic effusive pericarditis），可能为急性非特异性心包炎的慢性过程,主要表现为心包积液，预后良好，少数患者由于形成坚厚的疤痕组织,心包失去伸缩性，明显地影响心脏的收缩和舒张功能，称为缩窄性心包炎,它包括典型的慢性缩窄性心包炎（chronic constrictive pericarditis）和在心包渗液的同时已发生心包缩窄的亚急性渗液性缩窄性心包炎（subacute effusive constrictive pericarditis），后者在临床上既有心包堵塞又有心包缩窄的表现，并最终演变为典型的慢性缩窄性心包炎","慢性心包炎(心包炎,慢性粘连性心包炎,慢性渗出性心包炎)"
咳嗽|呼吸异常|胸痛|胸廓异常|发热|心悸|心律失常,胸部,"心胸外科,外科","    漏斗胸是一种先天性并常常是家族性的疾病,男性较女性多见，有报道男女之比为4∶1，属伴性显性遗传,主要表现为小儿前胸正中部位的胸骨带动周围连接的肋骨向内塌陷成漏斗状，使胸腔内的脏器受到压迫甚而移位，并导致小儿心肺发育及功能受到严重影响",漏斗胸(胸壁内凹)
心律失常|心力衰竭,胸部,"心胸外科,心血管内科","    克山病（Keshan disease）是一种原因未明的以心肌病变为主的疾病,亦称地方性心肌病。1935年首先在黑龙江省克山县发现，故以克山病命名,过去本病死亡率较高，新中国成立后积极防治本病，使本病发病率和病死率都有大幅度的下降,在预防、治疗方法和病因研究方面也取得了一些重要进展。1993年全国克山病重点监测工作会议指出全国已无急型,亚急型及慢型急性发作新病例出现，新发现潜在型109例，发病率4.2‰,新发现慢型为6例，发病率0.24‰。",克山病(地方性心肌病)
脓疱|溃疡|恶心与呕吐|胃肠气胀|胃食管反流性疾病,胸部,"心胸外科,消化内科","    食管良性肿瘤少见,约占所有食管肿瘤的0.5～0.8。因症状较轻或无症状，患者常不求医,或为临床医师所忽视。近年由于X线及其它检查技术进步，发现的病例才逐渐增多,其中90％为食管平滑肌瘤。",食管平滑肌瘤(食管平滑肌瘤)
发热|头痛|咳嗽|呼吸异常|啰音|胸痛|关节疼痛,胸部,"心胸外科,内科","    传染性非典型肺炎（严重急性呼吸综合征,SARS）是由SARS冠状病毒（SARS-CoV）引起的一种具有明显传染性、可累及多个脏器系统的特殊肺炎，世界卫生组织（WHO）将其命名为严重急性呼吸综合征（severe acute respiratory syndrome,SARS）,临床上以发热、乏力、头痛,肌肉关节酸痛等全身症状和干咳、胸闷、乏力,头痛、肌肉关节酸痛等全身症状和干咳、胸闷,呼吸困难等呼吸道症状为主要表现，部分病例可有腹泻等消化道症状；胸部X线检查可见肺部炎性浸润影、实验室检查外周血白细胞计数正常或降低,抗菌药物治疗无效是其重要特征。重症病例表现明显的呼吸困难，并可迅速发展成为急性呼吸窘迫综合征（acute respiratory distress syndrome,ARDS）,截至2003年8月7日，全球累计发病例数为8422例，依据报告病例计算的平均病死率达到了9.3%","非典(传染性非典型肺炎,严重急性呼吸综合征,SARS)"
晕厥|昏迷|胸痛|心脏杂音|心音异常|心力衰竭|心律失常|心悸,胸部,"心胸外科,心血管内科","    梅毒性心血管病（syphilitic cardiovascutar disease）是梅毒螺旋体侵入人体后引起的心血管病,包括梅毒性主动脉炎、梅毒性主动脉瓣关闭不全、梅毒性主动脉瘤,冠状动脉口狭窄和心肌树胶样肿。绝大部分梅毒是后天性的，而先天性梅毒罕见,虽然目前心血管梅毒罕见，但仍存在。",梅毒性心血管病
心包积液|高血压|心脏杂音|心脏增大|猝死|心音异常,胸部,"心胸外科,心血管内科","    扩张型心肌病是原发性心肌病常见的类型,本型的特征为左或历心室或双侧心室扩大，并伴有心肌肥厚。心室收缩功能减退,伴或不伴充血性心力衰竭。室性或房性心律失常多见。病情呈进行性加重,死亡可发生于疾病的任何阶段。",扩张型心肌病(心肌病)
咳嗽|呼吸异常|肺水肿|心脏杂音|猝死|心音异常|心悸|心律失常|心力衰竭|休克,胸部,"心胸外科,心血管内科","    一种后天性心脏病,系指两个或两个以上瓣膜有病损，以二尖瓣狭窄合并主动脉瓣关闭不全最常见。其瓣膜病变既可狭窄也可关闭不全,不同的病变类型，均改变心脏正常血液回圈，出现左心室单纯容量负荷增加,单纯压力负荷增加或两者并存。致左心室肌肥厚、顺应性降低",联合瓣膜病变
心悸|心律失常|心力衰竭|紫绀|头痛|咳嗽|咯血|呼吸异常|恶心与呕吐|胸痛,胸部,"心胸外科,外科","    法乐四联症是常见的先天性心脏血管畸形,在紫绀型先天性心脏病中居首位。本病的病理解剖特征有四点：①肺动脉狭窄，②心室间隔缺损,③升主动脉开口向右侧偏移和④右心室向心性肥厚。1944年BlaloCk和Taussig认识到四联症的主要病理生理改变是肺循环血流量不足，动脉血氧含量降低,导致紫绀和死亡。并据此创用锁骨下动脉肺动脉分流术，以增多肺循环血流量,改善血缺氧。继而Potts，Glenn,Waterston等又先后在临床上开展各种体肺分流术。1948年Brock和Sellors对四联症病人施行闭式手术，直接切开漏斗部或肺动脉瓣狭窄,1954年Scott，1955年Lillehei，Kirklin,Kay等先后在低温麻醉和体外循环下开展四联症心内直视根治性手术。","法乐四联症(四联症,法洛四联症)"
心悸|心律失常|心力衰竭|休克|眩晕|晕厥|昏迷|肺水肿|猝死,胸部,"心胸外科,外科","    肥厚型梗阻性心肌病曾被称为主动脉瓣下肌性梗阻,Davies于1952年报道一家9位兄弟姐妹中5人得此病，其中3例发生猝死。1958年Teare描述心室间隔高度肥厚,其厚度远远超过左心室游离壁。且心肌细胞粗而短，排列杂乱,细胞间侧向连接丰富称为非对称性心室间隔肥厚。1960年后被认为是原发性心肌病的一种类型，在各类心肌病中约占20％,因而称为特发性梗阻性心肌病、特发性肥厚性主动脉瓣下狭窄或肥厚型梗阻性心肌病。本病约30％的病例有家族史,可能具有遗传因素。发病时间可从婴幼儿到60多岁，但最常见的是在10～30岁之间,提示可能是先天性畸形，亦可能为后天获得。1960年起Goodwin,Kelly，Morrow，Brockenbrough,Braunwald，Wigle等先后对本病开展外科手术治疗。",肥厚型梗阻性心肌病(主动脉瓣下肌性梗阻，特发性梗阻性心肌病，特发性肥厚性主动脉瓣下狭窄)
晕厥|咯血|胸痛|急性呼吸窘迫综合征,全身,"心胸外科,呼吸内科","    肺栓塞（pulmonaryembolism）是指嵌塞物质进入肺动脉及其分支,阻断组织血液供应所引起的病理和临床状态。常见的栓子是血栓，其余为少见的新生物细胞,脂肪滴、气泡、静脉输入的药物颗粒甚至导管头端引起的肺血管阻断,由于肺组织受支气管动脉和肺动脉双重血供，而且肺组织和肺泡间也可直接进行气体交换，所以大多数肺栓塞不一定引起肺梗塞",肺栓塞
心悸|心律失常|心力衰竭|休克|肺水肿|心脏杂音|猝死|心音异常,胸部,"心胸外科,心血管内科","    正常的二尖瓣关闭功能取决于瓣叶,瓣环、腱索、乳头肌,左心室这5个部分的完整结构和正常功能。这5个部分中的任一部分发生结构和功能的异常均可引起二尖瓣关闭不全。","二尖瓣关闭不全(风湿性心脏病,风心)"
心悸|心律失常|心力衰竭|休克|头痛|眩晕|晕厥|昏迷|神经痛|呼吸异常,胸部,"心胸外科,心血管内科","    慢性心功能不全也被称为“心力衰竭”, 是由于各种器质性或功能性心脏疾病,损害了心室的充盈或射血能力而导致的一种复杂的综合征,常由于感染、过度体力劳动、情绪激动,钠盐摄入过多,心律失常、妊娠和分娩、输液过多过快等,使本病诱发或加重,甚至危及生命,由于其不可治愈性, 多数病人需在相当长的时间内带病生存。","慢性心功能不全(慢性心衰,心力衰竭)"
心悸|心律失常|心力衰竭|眩晕|昏迷|心音异常,胸部,"心胸外科,心血管内科","    本病是以心室肌肥厚,典型者在左心室，以室间隔为甚，偶而可呈同心性肥厚为特征的一种心肌病,左心室腔容积正常或减小。偶而病变发生于右心室。通常为常染色体显性遗传",肥厚型心肌病(心肌病)
血尿|紫绀|咳嗽|咯血|呼吸异常|胸痛|胸腔积液,胸部,"心胸外科,外科","    肺动静脉瘤为先天性肺血管畸形,血管扩大纡曲或形成海绵状血管瘤，肺动脉血液不经过肺泡直接流入肺静脉，肺动脉与静脉直接相通形成短路,1897年首先由Churton发现描述，称为多发性肺动脉瘤。1939年Smith应用心血管造影证实本病,文献命名较多，如肺动静脉瘤，肺血管扩张症（haemagiectasis of the lung）,毛细血管扩张症伴肺动脉瘤（haemonreac telangiectasia with pulmonary artery aneurysm）。另外，本病有家族性,与遗传因素有关，如遗传性出血性毛细血管扩张症（Rendu-Osler-Weber病）。","肺动静脉瘤(肺动静脉瘤,PAVMs)"
心力衰竭|紫绀|咳痰|咯血|肺水肿|心脏杂音|猝死,胸部,"心胸外科,心血管内科","    二尖瓣是心脏瓣膜病中最常累及的部位,常表现为二尖瓣狭窄和二尖瓣关闭不全，而慢性风湿性心瓣膜病是引起二尖瓣狭窄的最常见病因。其它引起二尖瓣狭窄的病因还有二尖瓣瓣环钙化,先天性的二尖瓣发育异常，组缔组织病损，严重主动脉瓣关闭不全及左房粘液瘤等",二尖瓣狭窄
心悸|心律失常|心力衰竭|休克|紫绀|头痛|眩晕|晕厥|昏迷|咳嗽,胸部,"心胸外科,心血管内科","    二尖瓣脱垂综合征（mitral valve prolapse syndrome）是指各种原因使得二尖瓣叶和心脏收缩时向左心房脱垂,导致二尖瓣关闭不全的一系列临床表现。曾被称为收缩期喀喇音-杂音综合征，Barlow综合征,瓣膜松弛综合征等",二尖瓣脱垂综合征
心悸|心律失常|心力衰竭|紫绀|头痛|眩晕|晕厥|昏迷|咳嗽|呼吸异常,胸部,"心胸外科,外科","    房室管畸形曾称为心内膜垫缺损,第1孔型缺损，房室共道，或原发孔缺损是第1隔与心内膜染发育不全形成的一系列先天性心脏畸形,主要病变是房室环上、下方心房和心室间隔组织部分缺失，且可伴有不同程度的房室瓣畸形,房室管畸形不多见，在各类心房间隔缺损病例中仅占5％。",房室管畸形(心内膜垫缺损)
发热|咳嗽|咳痰|咯血|胸痛,胸部,"心胸外科,呼吸内科","    肺炎性假瘤是肺内良性肿块,是由肺内慢性炎症产生的肉芽肿、机化、纤维结缔组织增生及相关的继发病变形成的肿块,并非真正肿瘤。肺炎性假瘤较常见。",肺炎性假瘤
心悸|心律失常|高血压|眩晕|晕厥|昏迷|肌肉萎缩|糖尿|猝死,全身,"心胸外科,外科","动脉硬化性闭塞症是全身性动脉粥样硬化在肢体局部表现,是全身性动脉内膜及其中层呈退行性、增生性改变，使血管壁变硬,缩小、失去弹性，从而继发血栓形成,致使远端血流量进行性减少或中断。可发生于全身各主要动脉，多见于腹主动脉下端和下肢的大,中动脉。发生在肾动脉以下的腹主动脉与两髂总动脉者称为Leriche综合征。",动脉硬化性闭塞症
心力衰竭|紫绀|杵状指（趾）|呼吸异常|心音异常,胸部,"心胸外科,外科","    单心房是一种罕见的先天性心脏病,系胚胎发育期房间隔的第1隔和第2隔均未发育所致。房间隔的痕迹也不存在，而室间隔完整,故又称为二室三腔心或单心房三腔心。单心房可单独存在，但常合併左上腔静脉和右位心,左位心或腹腔内脏转位畸形，特别常见二尖瓣前叶裂缺，甚至存在房室管畸形",单心房(二室三腔心、单心房三腔心)
