symptoms,body_part,clinic_department,description,medicine_name
恶心与呕吐|胃肠气胀|呕血与黑便|腹痛,腹部,"内科,消化内科","    急性胃粘膜病变是以胃粘膜发生不同程度糜烂,浅溃疡和出血为特征的病变，以急性粘膜糜烂病变为主者称急性糜烂性胃炎；以粘膜出血改变为主可称为急性出血性胃炎，发生于应激状态,以多发性溃疡为主者可称为应激性溃疡。本病是上消化道出血的常见病因之一，约占20－30％","急性胃粘膜病变(急性糜烂性胃炎,急性出血性胃炎)"
胃肠气胀|其他症状,腹部,"内科,消化内科","    急性结肠假性梗阻综合征（Acute Colonic Pseudoobstruction Syndrome）是原发性或继发性结肠扩张,而结肠本身无病变的一组综合征。常发生于久病和长期卧床患者，发病部位常在回盲部或右半结肠",急性结肠假性梗阻综合征(Ogilvie综合征)
发热|腹泻|消瘦|恶心与呕吐|腹痛,腹部,"内科,消化内科","    原发性结核性肠系膜淋巴结炎,是结核杆菌通过血行播散或肠粘膜进入相应的淋巴结，或者是肠壁的原有病变已完全愈合而未留痕迹。继发性的也是继发于肺结核或肠结核,通常受累淋巴结数目多少不一、大小不等;呈淡黄色、灰白色或粉红色,且易融合在一起呈团块状，与肠管、腹膜,大网膜粘连，几乎均有干酪样变;有时可坏死液化溃破至腹腔、肠腔,或通过腹壁向外排出。病痊愈后可见散在或广泛的钙化现象。",结核性肠系膜淋巴结炎
恶心与呕吐|胃肠气胀|腹痛|胃食管反流性疾病,腹部,"内科,消化内科","    由于化学因素(如烈酒,药物等)、物理因素(如摄入过于粗糙食物、进食过多等)及生物因素(细菌或细菌毒素等)引起的急性胃粘膜炎性变化","急性单纯性胃炎(急性非特异性胃炎,急性浅表性胃炎)"
恶心与呕吐|腹痛|黄疸,腹部,"内科,消化内科","    急性化脓性胆管炎系胆道梗阻(最常见为胆石梗阻)使胆汁淤滞,胆管内压力迅速增高所致胆道急性化脓性感染。感染的菌种主要是革兰氏阴性杆菌，其中大肠杆菌最多见,本病起病急剧凶险，是我国胆石病人死亡的主要原因之一。",急性化脓性胆管炎
身痛|男子性功能障碍,腹部,"内科,消化内科","    腹主动脉血栓形成综合征（Leriche Syndrome）,又称主动脉分叉闭塞综合征，末端主动脉血栓形成综合征，渐进性主动脉末端部分血栓形成综合征,终末主动脉髂动脉闭锁综合征，慢性腹主动脉髂动脉阻塞，孤立性腹主动脉髂动脉病","腹主动脉血栓形成综合征(主动脉分叉闭塞综合征,末端主动脉血栓形成综合征,渐进性主动脉末端部分血栓形成综合征,终末主动脉髂动脉)"
休克|胃肠气胀|便血|呕血与黑便|腹痛,腹部,"内科,消化内科","    急性腐蚀性胃炎是由于误服或有意吞服腐蚀剂（强碱如苛性碱,强酸如盐酸、硫酸、硝酸,石炭酸、来苏）而引起的急性胃壁损伤，特别是在幽门前区,强碱所致损伤，食管比胃严重，而强酸则相反,强碱是一种强力脂质溶酶，故引起组织的液化性坏死；强酸凝固蛋白质，故引起凝固性坏死有灼痂,胃壁损伤程度与吞服的腐蚀剂剂量、浓度、以及胃内所含食物量有关,胃部病变轻者仅有充血、水肿和糜烂，常有粘膜内出血；重者可有急性溃疡,胃壁坏死甚或穿孔引起腹膜炎。",急性腐蚀性胃炎
胃肠气胀|腹水|腹痛|腹部肿块,腹部,"内科,消化内科","    腹膜恶性间皮瘤,又称原发性腹膜间皮瘤，是起源于腹膜上皮和间皮组织的肿瘤。本病较胸膜间皮瘤少见,男性略高于女性。良性间皮瘤常为单发，多位于输卵管,子宫顶部的腹膜，其他部位少见。恶性间皮瘤往往为弥漫性,覆盖全部或部分腹膜。",腹膜间皮瘤(原发性腹膜间皮瘤)
色素异常|腹痛,腹部,"内科,消化内科","    黑色素斑-胃肠多发性息肉综合征（Peutz-Jegher Syndrome）系一遗传性关病,其特征是在口唇及其周围发生黑色素斑，同时伴有消化道的多发性息肉病。",黑色素斑-胃肠多发性息肉综合征
腹泻|恶心与呕吐,腹部,"内科,消化内科","    放射性肠炎(radiation enteritis)是盆腔,腹腔、腹膜后恶性肿瘤经放射治疗引起的肠道并发症。分别可累及小肠,结肠和直肠，故又称为放射性直肠、结肠,小肠炎。根据肠道遭受辐射剂量的大小、时间的长短,发病的缓急，一般将放射病分为急性和慢性两种。又根据射线来源放置的体内外位置的不同将其分为外照射放射病和内照射放射病,在早期肠粘膜细胞更新受到抑制，以后小动脉壁肿胀、闭塞,引起肠壁缺血，粘膜糜烂。晚期肠壁引起纤维化,肠腔狭窄或穿孔，腹腔内形成脓肿、瘘道和肠粘连等",放射性肠炎
腹泻|腹痛|脱水,腹部,消化内科,"    正常人一般每日排便一次,个别人每日排便2～3次或每2～3日一次，粪便的性状正常，每日排出粪便的平均重量为150～200g,含水分为60％～75％。腹泻（diarrhea）是一种常见症状，是指排便次数明显超过平日习惯的频率,粪质稀薄，水分增加，每日排便量超过200g,或含未消化食物或脓血、粘液。腹泻常伴有排便急迫感,肛门不适、失禁等症状。腹泻分急性和慢性两类,急性腹泻发病急剧，病程在2～3周之内。慢性腹泻指病程在两个月以上或间歇期在2～4周内的复发性腹泻",腹泻
低血压|发热|休克|腹泻|恶心与呕吐|腹痛|脱水,腹部,"内科,消化内科","    霍乱样（Janbon）综合征,系指结肠或/和小肠粘膜表面覆盖有由纤维素、粘液、坏死粘膜和炎细胞等组成的伪膜状物的急性坏死性炎症,因此得名为伪膜性肠炎、手术后肠炎、抗生素相关性肠炎,肛门-直肠综合征。","霍乱样综合征(伪膜性肠炎,手术后肠炎,抗生素相关性肠炎,肛门-直肠综合征)"
头痛|眩晕|晕厥|恶心与呕吐|腹痛|其他症状,腹部,"内科,消化内科","    腹型癫痫综合征（Abdominal Apoplexy Syndrome）是指以发作性腹痛为特点的一种癫痫,1944年，首先由Moore报道本病，故又称Moore综合征,此外，还称之为内脏性癫痫、间脑癫痫,丘脑及下丘脑癫痫、植物神经性癫痫、癫痫变异型,痉挛等值症、癫痫等值症、非痉挛性癫痫等值综合征,腹部反射性癫痫、类蠕虫性癫痫、植物神经反射性癫痫,岛回癫痫等。","腹型癫痫综合征(内脏性癫痫,间脑癫痫,丘脑及下丘脑癫痫,植物神经性癫痫,癫痫变异型,痉挛等值症,癫痫等值症,非痉挛性)"
呃逆,腹部,"内科,消化内科","    呃逆症（Hiccup）是膈肌和肋间肌等辅助呼吸肌的阵挛性不随意挛缩,伴吸气期门突然闭锁，空气迅速流入气管内，发出特异性声音,呃逆频繁或持续24h以上，称为难治性呃逆，多发生于某些疾病","呃逆症(打嗝,膈肌痉挛)"
恶心与呕吐|腹痛,腹部,"内科,消化内科","    横膈下结肠嵌入综合征（Chilaiditi）系指结肠嵌入肝与横膈之间,而出现腹痛、腹胀及呕吐等一组症候群。",横膈下结肠嵌入综合征
食欲异常|恶心与呕吐|胃肠气胀,腹部,"内科,消化内科","    胆囊切除术后综合征（Postcholecystestomy Syndrome,PCS）也称胆囊摘除后遗症、再发性胆道综合征（RecurrentBiliary Tract Syndrome），系由于胆囊切除术后所出现的与胆系病变有关的临床症候群,一般认为胆囊切除后约有25％～30％可出现一过性症状，可很快消失，约有2％～8％可因症状持续,而需要积极治疗。","胆囊切除术后综合征(胆囊摘除后遗症,再发性胆道综合征)"
恶心与呕吐|腹痛,腹部,"内科,消化内科","    胆囊管综合征（Biliar Cystic Duct Syndrome）是指胆囊管的机械性非结石性部分梗阻,引起胆汁排出不畅，胆囊内压升高所致的一组以胆绞痛为主要表现的临床症候群。本征也称胆囊管部分阻塞综合征,胆囊运动障碍综合征，原发性慢性胆囊管炎，Cozzolino胆囊管综合征","胆囊管综合征(胆囊管部分阻塞综合征,胆囊运动障碍综合征,原发性慢性胆囊管炎,Cozzolino胆囊管综合征)"
发热|恶心与呕吐|腹痛,腹部,"内科,消化内科","    腹膜后淋巴结炎（Retroperitoneal Lymphnoditis）由于细菌,病毒或结核菌感染形成的急性腹膜后淋巴结炎慢性或结核性腹膜后淋巴结炎。",腹膜后淋巴结炎
水肿|消瘦|恶心与呕吐|胸腔积液|腹水|腹痛,腹部,"内科,消化内科","    蛋白丧失胃肠综合征（protein losing gastroenteropathy syndrome）又称蛋白丧失性胃肠病（protein losing gastroenteropathy）也有人称为蛋白漏出性胃肠病或渗出性胃肠病,是指由于多种原因所引起的血浆蛋白特别是白蛋白从胃肠粘膜丢失而导致的一种综合征。临床上主要表现为全身性浮肿和低血浆蛋白血症。","蛋白丧失胃肠综合征(蛋白丧失性胃肠病,蛋白漏出性胃肠病,渗出性胃肠病)"
发热|恶心与呕吐|腹痛,腹部,"内科,消化内科","腹型偏头痛综合征（Abdominal Apoplexy Syndrome）是一种少见的头痛类型,常有偏头痛的家族史。",腹型偏头痛综合征
瘙痒|肝肿大|黄疸,腹部,"内科,消化内科","    胆汁分泌是肝脏的重要功能,由于各种有害因素致使胆汁分泌和排泄发生障碍，形成胆汁郁滞，病变在肝内者称为肝内胆汁郁滞,在肝外者称为肝外性胆郁。",胆汁淤积性黄疽
黄疸,腹部,"内科,消化内科","    丙型病毒性肝炎是由丙型肝炎病毒引起的传染病原菌,本病呈全世界分布，主要通过输血或血制品传播，尤其反复输入多个献血员血液或血制品更易发生,近年发现丙型肝炎也多见于非输血人群，主要通过注射、针刺,含HCV血液污染伤口和其他密切接触传播，并证实也可通过母婴传播。","丙型病毒性肝炎(丙肝,丙型肝炎)"
休克|恶心与呕吐,腹部,"内科,消化内科","    急性胃扩张（acute gastric dilatation）是指短期内由于大量气体和液体积聚,胃和十二指肠上段的高度扩张而致的一种综合征。通常为某些内外科疾病或麻醉手术的严重并发症。",急性胃扩张
食欲异常|恶心与呕吐|腹痛,腹部,"内科,消化内科","    胆囊-结肠肝曲粘连综合征（Cholecysto-hepatic Flexure Adhesion Syndrome）于1930年由Verbryche首先描述,故又称Verbrycke综合征，胆囊肝曲粘连综合征。",胆囊-结肠肝曲粘连综合征(胆囊肝曲粘连综合征)
心悸|疲劳|食欲异常|贫血,颈部,"内科,消化内科","    Plummer-Vinson综合征又称Paterson-Kelly综合征或缺铁性吞咽困难,以缺铁性贫血、吞咽困难和舌炎为主要表现，好发于30～50岁的白种妇女性,男性少见，中国人罕见。","Plummer-Vinson综合征(Paterson-Kelly综合征,缺铁性吞咽困难)"
腹泻|恶心与呕吐|便血|腹痛,腹部,消化内科,"    溶组织内阿米巴（痢疾阿米巴）（entamoeba ihstolytica Schaudinn,1930）,主要寄生于结肠内，引起阿米巴痢疾或阿米巴结肠炎。痢疾阿米巴也是根足虫纲中最重要的致病种类,在一定条件下，并可扩延至肝、肺,脑、泌尿生殖系和其他部位，形成溃疡和脓肿","阿米巴肠病(溶组织内阿米巴结肠炎,阿米巴痢疾)"
腹泻|便血|腹痛,腹部,"内科,消化内科","    肠道气囊肿症是指在肠道粘膜下或浆膜上存在很多气囊的一种少见疾病,气囊肿最多见于小肠，特别是回肠，其次是结肠以及身体其他部位",肠道气囊肿症
腹泻|恶心与呕吐|便秘|胃肠气胀|腹痛,腹部,"内科,消化内科","    肠道易激综合征(irritable boewl syndrome,IBS)是临床上最常见的一种肠道功能性疾病,是一种特殊病理生理基础的，独立性的肠功能紊乱性疾病。其特征是肠道壁无器质性病变,但整个肠道对刺激的生理反应有过度或反常现象。表现为腹痛、腹泻或便秘或腹泻与便秘交替,有时粪中带有大量粘液。",肠易激综合征(肠道易激综合征)
心悸|出汗异常|疲劳|眩晕|低血糖症,腹部,"内科,消化内科","    又称餐后迟发型倾倒综合征,是指胃切除后胃排空过速，葡萄糖迅速被肠粘膜吸收，致血糖骤然增高,刺激胰岛过多分泌胰岛素而出现的一系列低血糖症。",餐后血糖过低症(餐后迟发型倾倒综合征)
黄疸,腹部,"内科,消化内科","    α1-抗胰蛋白酶缺乏症是血中抗蛋白酶成份-α1-抗胰蛋白酶（简称α1-AT）缺乏引起的一种先天性代谢病,通过常染色体遗传。临床特点为新生儿肝炎，婴幼儿和成人的肝硬化,肝癌和肺气肿等。",α1-抗胰蛋白酶缺乏症
消瘦|恶心与呕吐|腹部肿块|发热,腹部,"内科,消化内科","    腹膜后肿瘤（Retroperitoneal tumor）可分良性和恶性两种类型,恶性肿瘤据国外报道约占80％，国内为56％。由于肿瘤部位深在,又有一定的扩展余地，发病初期无症状，因此早期诊断有一定困难,随着肿瘤的增大、压迫或侵及周围脏器及组织时才出现症状，给彻底治疗增添了难度",原发性腹膜后肿瘤(原发性腹膜后肿瘤)
便秘|胃肠气胀|便血,腹部,"内科,消化内科","    便秘（constipation）指的是大便次数减少和（或）粪便干燥难解,一般两天以上无排便，提示存在便秘。但健康人的排便习惯可明显不同,如对一组健康人调查结果表明，每天排便一次者约占60%，一天几次者30％,几天1次者10%。因此，对有无便秘必须根据本人平时排便习惯和排便有无困难作出判断","便秘(大便秘结,大便难)"
发热|言语障碍|感觉障碍|恶心与呕吐|呕血与黑便|黄疸,腹部,"内科,消化内科","    暴发性肝炎样（Fulminant Hepatitis Like）综合征,系指一组非病毒性肝炎而具有暴发性肝炎样表现的综合症。其中包括妊娠急性脂肪肝、四环素致中毒性肝炎及Reye综合征,但如能治愈，肝脏可完全恢复正常。此组病征表现有急性起病,重度恶心、呕吐及腹胀，出血倾向,意识障碍等症状。",暴发性肝炎样综合征
腹泻|腹痛,腹部,"内科,消化内科","    肠系膜充满淋巴管和淋巴结,肠系膜淋巴结多位于肠系膜上动脉周围。结核杆菌感染可引起肠系膜淋巴结结核。",肠系膜淋巴结结核
腹水|腹痛|肝肿大|脾肿大,腹部,"内科,消化内科","    柏-查综合征（Budd-Chiari Syndrome）是由于肝静脉或下腔静脉部分或完全阻塞所引起的以肝脏排血障碍为主要表现的症候群,又称肝静脉阻塞综合征。本征于1846年和1889年分别由Budd和Chiari报道。主要临床特征为腹痛,肝脾肿大、腹水和下肢水肿。本征相对少见,可见于任何年龄，以20～40岁为多。",柏-查综合征(肝静脉阻塞综合征)
腹泻|胃肠气胀|脾肿大,腹部,"内科,消化内科","    脾-肝综合征（Splenic-Liver Syndrome）是指具有脾大,贫血、肝硬化的一组病征，也称血栓静脉炎性脾大综合征,脾性贫血、充血性脾大综合征、慢性充血性脾肿大,肝脾纤维化、纤维化充血性脾肿大综合征。1883年首年由Banti描述,故又称Banti综合征。当时认为脾脏是疾病的原发部位，并根据临床症状将本征分成贫血期,移行期及终肝硬化期。其后许多学者反对将Banti病作为一个独立疾病。目前认为本病是由门静脉反复发生炎症而致门静脉,脾静脉血栓形成及闭塞式或肝硬化引起。因此，多主张废弃这一诊断名称","脾-肝综合征(血栓静脉炎性脾大综合征,脾性贫血,充血性脾大综合征,慢性充血性脾肿大,肝脾纤维化,纤维化充血性脾肿大)"
恶心与呕吐|胃肠气胀,腹部,"内科,消化内科","    胆道运动功能障碍综合征（Biliary Tract Dyskinesis Syndrome）又称为Oddi括约肌功能不全；Oddi括约肌闭锁不全；Oddi括约肌松弛症；Vater壶腹闭锁不全,本征一般分为功能性，病理性，机械性三种,但以胆囊炎，胆石症，胆道蛔虫症等为多见","胆道运动功能障碍综合征(Oddi括约肌功能不全,Oddi括约肌闭锁不全,Oddi括约肌松弛症,Vater壶腹闭锁不全)"
腹泻|腹痛,腹部,"内科,消化内科","    肠气肿（Duvernoy）综合征是指肠道粘膜下或浆膜下有多数大小不等,外观似息肉的小气囊。因此又称为肠气囊肿病、肠囊样积气征,囊性淋巴气肿、腹膜气肿等。","肠气肿综合征(肠气囊肿病,囊样积气征,性淋巴气肿,膜气肿)"
腹泻|恶心与呕吐|腹痛,腹部,消化内科,"    健康人的胃肠道内寄居着种类繁多的微生物,这些微生物称为肠道菌群。肠道菌群按一定的比例组合，各菌间互相制约,互相依存，在质和量上形成一种生态平衡，一旦机体内外环境发生变化,特点是长期应用广谱抗生素，敏感肠菌被抑制，未被抑制的细菌而乘机繁殖,从而引起菌群失调，其正常生理组合被破坏，而产生病理性组合,引起临床症状就称为肠道菌群失调症（alteration of intestina flora）。本症的发生率约为2%～3% 。",肠道菌群失调症
发热|腹泻|恶心与呕吐|胃肠气胀|腹痛,腹部,"内科,消化内科","伪膜性肠炎（pseudomenbraneouscolitis）是主要发生于结肠的急性粘膜坏死性炎症,并覆有伪膜。此病常见于应用抗生素治疗之后，故为医源性并发症,现已证实是由难辨梭状芽孢杆菌（clostridiumdifficile）的毒素引起。病情严重者可以致死。",伪膜性肠炎(抗生素相关性肠炎)
腹水|肝肿大|脾肿大,腹部,"内科,消化内科","    布卡综合症系由肝静脉和（或）肝静脉出口以上的下腔静脉梗阻所引起,本病引起肝郁血，肝肿大，晚期可硬变,脾肿大、腹水及门脉高压症等。",布卡综合症
消瘦|恶心与呕吐|胃肠气胀|腹痛|呃逆,上肢,"内科,消化内科","残窦综合征（Residue Sinus Syndrome）是指BillrochⅡ式手术时,胃窦切除不全，残留胃窦所致的吻合口溃疡症候群。残留胃窦复发性溃疡的发病率为40％",残窦综合征
腹泻|身痛,腹部,"内科,消化内科","    Gardner综合征,又称为魏纳-加德娜综合征、家族性多发性结肠息肉-骨瘤-软组织瘤综合征、家族性结肠息肉症,系染色体显性遗传疾病，为单一基因的多方面表现。1905年由Gardner报道结肠息肉病并家族性骨瘤,软组织瘤和结肠癌者机会较多，其后于1958年Smith提出结肠息肉、软组织肿瘤和骨瘤三联征为Gardner综合征,本征发病机理未明，结肠息肉均为腺瘤性息肉，癌变率达50％,骨瘤均为良性。男女均可罹患，有家族史","Gardner综合征(魏纳-加德娜综合征,家族性多发性结肠息肉-骨瘤-软组织瘤综合征,家族性结肠息肉症)"
恶心与呕吐|腹痛,腹部,"内科,消化内科","    胃下垂是指站立时,胃的下缘达盆腔，胃小弯弧线最低点降至髂嵴连线以下，称为胃下垂,本病的发生多是由于膈肌悬吊力不足，肝胃、膈胃韧带功能减退而松驰,腹内压下降及腹肌松驰等因素，加上体形或体质等因素，使胃呈极底低张的鱼构状,即为胃下垂所见的无张力型胃。",胃下垂
头痛|眩晕|恶心与呕吐|高钙血症|代谢性碱中毒,腹部,"内科,消化内科","    乳-碱综合征（Milk-Alkali Syndrome）,是指因长期进食大量牛奶或钙剂，并服用大量可吸收的碱剂引起的高钙血症、碱中毒及不同程度的肾功能损害等一组临床症候群,过去多发生在消化性溃疡患者的内科治疗中，因治疗方案的改进，如服用不溶性碱性药物,本征现已罕见。",Milk-Alkali综合征
发热|食欲异常|腹泻|恶心与呕吐|腹痛|脱水,腹部,消化内科,"    急性胃肠炎是一种十分常见的急性胃肠道疾病,特点是有明显的饮食不当病史，发病突然而恢复也较快，常表现为恶心,呕吐、腹痛、腹泻等",急性胃肠炎
恶心与呕吐|腹痛,腹部,"内科,消化内科","    胆道张力低下综合征,又名Chiray综合征，系指由于胆道张力低下，胆囊排空延迟,而出现消化不良，不能耐受脂肪食物并有右上腹疼痛的一组症候群。本征属于胆道功能障碍综合征范畴,又称为胆囊迟缓综合征。","胆道张力低下综合征(Chiray综合征,胆囊迟缓综合征)"
疲劳|恶心与呕吐|腹痛,腹部,消化内科,"    Brenneman综合征于1921年由Brenneman首先报道,又名咽喉病毒感染伴肠系膜及腹膜后淋巴结炎；肠系膜淋巴结炎。是指由于上呼吸道感染引起的回肠，大肠区急性肠系膜淋巴结炎","Brenneman综合征(咽喉病毒感染伴肠系膜及腹膜后淋巴结炎,肠系膜淋巴结炎)"
胃肠气胀,腹部,消化内科,"    功能性消化不良（fuctional dyspepsia,FD），也称为非溃疡性消化不良（ non-ulcer dyspepsia，NUD）,是指一组无器质性原因可究的，慢性持续性或反复发作性中上腹症候群。","功能性消化不良(非溃疡性消化不良,消化不良)"
恶心与呕吐|腹痛,腹部,"内科,消化内科","    肠系膜上动脉压迫综合征（SuperiorMesentericArtery Compression Syndrome）又称Wilkie病,压迫性肠梗阻，系指由于肠系膜上动脉压迫十二指肠的水平部所引起的十二指肠部分或完全梗阻而出现的一系列症状。","肠系膜上动脉压迫综合征(Wilkie病,压迫性肠梗阻)"
腹痛|黄疸,腹部,"内科,消化内科","    半乳糖血症是一种半乳糖代谢异常的遗传病,是由于1-磷酸半乳糖尿苷转酰移酶缺陷，使1-磷酸半乳糖和半乳糖醇沉积而致病，按红细胞及肝脏酶学变化,该酶有几种变异型。肝、肾,眼晶体及脑组织是主要受累器官。",半乳糖血症
