symptoms,body_part,clinic_department,description,medicine_name
咽炎、舌炎、龈炎|牙齿异常|溃疡,口,口腔科,"    慢性龈缘炎又称边缘性龈炎(marginal gingivitis),单纯性龈炎(simple gingivitis)，病损主要位于游离龈和龈乳头，是牙龈病中最为常见者,本病遍及世界各地区、各种族，几乎每个人不同程度和范围在其一生中均可发生","边缘性龈炎(慢性龈缘炎,单纯性龈炎)"
口腔痛|咽炎、舌炎、龈炎,口,"儿科,口腔科","    鹅口疮（thrush）又名雪口病,白念菌病（moniliasis），是由真菌传染，在粘膜表面形成白色斑膜的疾病,多见于婴幼儿。本病是白色念珠菌感染所引起。这种真菌有时也可在口腔中找到,当婴儿营养不良或身体衰弱时可以发病。新生儿多由产道感染，或因哺乳奶头不洁或喂养者手指的污染传播","鹅口疮(雪口病,白念菌病)"
紫绀|溃疡|囊肿,口,口腔科,"    唇病包括糜烂型唇炎(erosive cheilitis),干燥脱屑型唇炎又名单纯性唇炎或剥脱性唇炎(exfoliative cheilitis)、腺型唇炎 (glandular cheilitis)、肉芽肿性唇炎",唇病(糜烂型唇炎/干燥脱屑型唇/腺型唇炎/肉芽肿性唇炎)
淋巴结肿大|瘫痪,口,"内分泌科,肿瘤科","    涎腺的未分化癌（undifferentiated carcinoma）是一种分化程度极低或未分化的涎腺癌,组织学会类以致不能将其归入任何其他类型的涎腺恶性上皮性肿瘤。",涎腺的未分化癌
口腔痛|结节|溃疡,全身,"肿瘤科,口腔科","    口腔癌是指发生于口腔的恶性肿瘤,在临床实践中口腔癌包括唇癌、牙龈癌、舌癌,软硬腭癌、颌骨癌、口底癌,口咽癌、涎腺癌和上颌窦癌以及发生于颜面部皮肤粘膜的癌症等。口腔癌是头颈部较常见的恶性肿瘤之一,据国内有关资料统计，口腔癌占全身恶性肿瘤的1.9%～3.5%;占头颈部恶性肿瘤的4.7%～20.3%，仅次于鼻咽癌,居头颈部恶性肿瘤的第2位，在亚洲的印度与巴基斯坦等国则高达40%～50%。口腔癌以男性多见,口腔癌病例中，以舌活动部癌最常见，其次为颊粘膜癌",口腔癌
呼吸异常|身痛,头部,口腔科,"    齿状突是上颈椎关节重要的骨性联结结构,其借助于寰横韧带将齿状突束缚在一定的解剖范围来保持寰枢关节的稳定。齿状突和横韧带发育不良是造成寰枢椎不稳的主要先天因素。目前发现此类畸形并非少见,约占枕颈部畸形的4/5。",齿状突发育畸形(齿状突发育畸形)
吞咽困难|咽痛|口腔痛|咽炎、舌炎、龈炎|脓疱|溃疡,口,口腔科,    单纯疱疹是由单纯疱疹病毒引起的皮肤和粘膜疾病,口腔单纯性疱疹(原发型疱疹性口炎)
淋巴结肿大|结节,口,"内分泌科,肿瘤科","    腺泡细胞癌（acinic cell carcinoma）又称为浆液细胞腺癌（serous cell adenocarcinoma）,50年代以前，腺泡细胞癌并末被认为是涎腺肿瘤中的一种类型，1953年由Foote和Frazell才首次系统描述并命名,Buxton明确该肿瘤具有恶性性质，WHO将其命名为腺泡细胞瘤，但临床表现常有复发和转移,目前大多认为是低度恶性肿瘤。",腺泡细胞癌(浆液细胞腺癌)
牙齿异常,口,"外科,口腔科","    上下牙弓近远中关系异常可表现为下颌前突,近中错合及前牙反合。多由于不良哺乳姿势，乳前牙滞留或早失,上恒切牙先天性缺失，不良习惯、乳尖牙磨耗不足,全身性疾病以及遗传性下颌前突所致。因程度不同可表现为前牙反合，磨牙为中性合,严重病例则前牙反合、后牙近中合及下颌前突同时存在。",前牙反合(前牙反合)
吞咽困难|咽炎、舌炎、龈炎|口臭|牙齿异常|脓疱|溃疡,口,"肿瘤科,口腔科","    口腔颌面部的恶性肿瘤以癌最常见,在癌瘤中又以鳞状细胞癌为最多见，在我国，口腔颌面部鳞癌多发生于40－60岁之间,男性多于女性，以牙龈癌、舌癌,颊癌、腭癌以及上颌窦癌常见，口腔癌在我国长江以北,占全身恶性肿瘤的1.45－5.6%，长江以南为1.75－5.18%。在印度其在全身恶性肿瘤中高达40%以上,按照病理分化程度，鳞癌一般可分为Ⅲ级：Ⅰ级分化程度高，恶性程度低；Ⅲ级分化差,恶性程度高；未分化癌的恶性程度最高，牙龈癌在我国发生率较高，据上海第二医科大学的统计资料,其在恶性肿瘤构成比中居首位，多为分化较高的鳞状细胞癌。",牙龈癌
腮腺区肿大|脓疱,口,"内分泌科,肿瘤科","    涎腺结核（tuberculosis of salivary gland）系由头面部皮肤,口咽区的结核菌经淋巴引流所致的腮腺内淋巴结核破溃后侵入腺体内而发生的腮腺实质结核，是一种少见的涎腺感染。1893年Depaoli首先报告涎腺结核,以后不断有病例报道。",涎腺结核
咽炎、舌炎、龈炎|口臭|恶心与呕吐,口,口腔科,"    舌病包括：地图舌,裂纹舌、毛舌、正中菱舌","舌病(地图舌,裂纹舌,毛舌,正中菱舌)"
溃疡,口,"内分泌科,口腔科","    扁平苔藓（lichen planus）是一种皮肤粘膜慢性炎性疾病,是口腔粘膜的常见病之一。其病因目前尚无定论。可能与感染,精神、内分泌、系统性疾病,遗传及免疫等因素有关。",舌扁平苔藓(舌扁平苔藓)
牙齿异常,口,"外科,口腔科","    锁合是后牙的一种错合畸形,上颌个别后牙或多数后牙被锁结在下后牙的颊侧，或是下颌个别后牙或多数后牙被锁在结在上后牙的颊侧，为锁合畸形",锁合(后牙错合畸形)
牙齿异常,口,口腔科,"    四环素是由金霉素催化脱卤生物合成的抗生素,毒性低，早在1948年即开始用于临床。1950年,国外有报道四环素族药物引起牙着色；其后又陆续报道四环素沉积于牙、骨骼以至指甲等，而且还能引起釉质发育不全,在这方面，国内直至70年代中期方引起注意。",四环素牙(四环素牙)
牙齿异常,口,口腔科,"    牙折是指牙齿受到急剧的机械外力作用造成的牙齿折断,多见于上前牙，常伴有牙髓和牙周组织的损伤，严重者常伴有牙槽突骨折,临床上常根据其折断的位置而分为：冠折、根折、冠根折",牙折(牙齿折断)
吞咽困难|身痛,头部,"骨科,外科","    颧骨和颧弓是面部比较突出的部分,易受撞击而发生骨折。颧骨与上颌骨、额骨,蝶骨和颞骨相关结，其中与上颌骨的联结面最大，故颧骨骨折（fracture of malar bone）常伴发上颌骨骨折,颧骨的颞突与颞骨的颧突连接构成颧弓，较细窄，更易发生骨折（fracture of zygomatic arch）",颧骨骨折
口腔痛|牙齿异常,口,口腔科,"    牙外伤包括急性和慢性损伤,急性损伤有牙周膜损伤、牙脱位、牙体硬组织损伤和牙折,慢性损伤有牙磨损、磨牙症、楔状缺损,酸蚀症、牙隐裂等。牙急性损伤可单独发生,也可同时发生，还可并发身体其他部位的损伤，如伴有唇,颊、舌、颈部及鼻外伤；牙外伤牵涉面很广,计有牙本身外伤（包括釉质、牙本质、牙髓外伤）,还有牙周膜、牙槽骨的外伤、牙全脱位等",牙外伤(牙外伤)
咽炎、舌炎、龈炎|牙齿异常,口,"内分泌科,口腔科",    药物性牙龈增生(drug-induced gingival hyperplasia)是指服用某些药物而引起的牙龈纤维增生和体积增大,药物性牙龈增生(药物性牙龈增生)
口腔痛|牙齿异常,口,口腔科,"    牙周病是牙齿支持组织,包括牙龈、牙骨质、牙周韧带和牙槽骨因炎症所致的一种疾病,是最常见的口腔疾病之一，也是导致牙齿丧失的一个主要原因。但患者并非所有这些组织都同时患病,视局部炎症的轻重及范围，实际上牙周病可分为龈炎和牙周炎二大类。",牙周病(牙周病)
牙齿异常|溃疡|身痛,口,口腔科,"    牙髓病是指牙髓组织的疾病,包括牙髓炎症、牙髓坏死和牙髓退变。由于牙髓组织处于牙体硬组织包绕之中,只通过根尖孔、侧副根管与外界联系，牙髓急性炎症时,血管充血、渗出物积聚，导致髓腔内压力增高,使神经受压，加以炎性渗出物的刺激而使疼痛极为剧烈。",牙髓病(牙髓病)
咽炎、舌炎、龈炎|脓疱|溃疡|身痛,口,"外科,口腔科","    创伤性溃疡是指口腔内残根残冠,牙齿的锐利边缘、错位牙、不良修复体等长期慢性机械损伤形成的溃疡；或由长期咬腮,咬颊、咬唇等自伤性不良习惯造成的溃疡。溃疡的形状与刺激因子完全契合",创伤性溃疡(创伤性溃疡)
牙齿异常,口,口腔科,"    遗传性牙本质发育不全(hereditary dentinogenesis imperfecta)又称为遗传性乳光牙本质(hereditary opalescent dentin),是因其具有家族遗传性而牙齿呈半透明的乳光色外观而得名。",遗传性乳光牙(遗传性乳光牙本质)
 口腔痛|咽炎、舌炎、龈炎|口臭,口,口腔科,"    扁平苔癣是一种病变表浅,发展缓慢的皮肤粘膜病。可单独或同时发生于皮肤、口腔粘膜,多见于中年妇女。","扁平苔癣(扁平红苔癣,紫癜风)"
牙齿异常,口,口腔科,"    氟牙症又称氟斑牙或斑釉牙（mottled enamel）,此症具有地区性，为慢性氟中毒病早期最常见而突出的症状。氟牙症在世界各国均有报告,我国氟牙症流行区很多，东北、内蒙,宁夏、陕西、山西,甘肃、河北、山东,贵州、福建等地都有慢性氟中毒区。氟中毒病关系人民健康,严重者同时患氟骨症，应引起高度重视。","氟牙症(氟斑牙,斑釉牙)"
