symptoms,body_part,clinic_department,description,medicine_name
昏迷|恶心与呕吐|腹水|黄疸,,"妇产科,产科","    妊娠合并病毒性肝炎是产科常见的传染病,对母婴的影响均较大，日益受到重视，特别是近年来国内外有关病毒性肝炎的研究进展深入,从而使该病对母婴的影响，如母婴垂直传播、母婴死亡以及母乳喂养等方面更受到关注,妊娠合并病毒性肝炎的发病率约为0.025％～0.08％，而妊娠晚期的发病率较高。",妊娠合并病毒性肝炎
其他症状|发热|头痛|恶心与呕吐,头,"脑外科,传染科","    脑膜炎是一种娇嫩的脑膜或脑脊膜(头骨与大脑之间的一层膜)被感染的疾病,此病通常伴有细菌或病毒感染身体任何一部分的并发症，比如耳部、窦或上呼吸道感染",脑膜炎
发热|咳嗽|消瘦|胸痛,全身,传染科,"    这是一种急性或慢性的,常为弥漫性的肉芽肿-化脓性传染病，通常由一种土壤腐生的需氧革兰氏阳性杆菌、星形诺卡菌感染所致","诺卡放线菌病(链丝菌病,伪放线菌病,放线菌病)"
头痛|咳嗽,全身,传染科,"    莱姆病（Lyme disease）是一种全身性,慢性炎性蜱媒螺旋体病，疾病初期常以慢性游走性红斑为特征。病变常是播散性,引起心脏、神经或关节病变。1975年,本病成批地集中发生美国康涅狄格州Lyme镇的儿童中，因而得名。",莱姆病
发热|消瘦|腹痛,腹部,"内科,消化内科","    是指排便次数明显超过平日习惯的频率,粪质稀薄，每日排粪量超过200g，或含未消化食物或脓血,慢性腹泻指病程在两个月以上的腹泻或间歇期在2-4周内的复发性腹泻。",慢性腹泻
发热|咳嗽|咳痰|啰音,胸部,"内科,呼吸内科","    1943年Weingarten等首先于印度,斯里兰卡等地发现热带性肺嗜酸粒细胞浸润症或称热带性嗜酸粒细胞增多症（tropical eosinophilia），又称Weingarten综合征。其后在非洲,拉丁美洲、东南亚及我国南方均有发现。本症主要与丝虫感染有关,男性多于女性，多见于青壮年。","热带性肺嗜酸粒细胞浸润症(Weingarten综合征,热带性嗜酸粒细胞增多症)"
淋巴结肿大|咽炎、舌炎、龈炎,全身,"内分泌科,传染科","    面颈部淋巴结炎与口腔及牙源性炎症的关系密切,感染来源可以是任何头颈部的化脓性炎症，如：各种牙源性感染、颌骨炎症,口腔粘膜感染和溃疡，扁桃体炎和咽炎、耳,鼻、喉、眼及皮肤涎腺等的感染,均可导致发病，常见的致病菌为溶血性链球菌和金黄色葡萄球菌，临床上常分为急性淋巴结炎和慢性淋巴结炎",慢性淋巴结炎
发热|心律失常|昏迷|咳嗽|恶心与呕吐|胸痛,全身,传染科,"    流行性斑疹伤寒（epidemic typhus）,又称虱传斑疹伤寒（louse-borne typhus）或“典型斑疹伤寒”，是普氏立克次体（Rickettsia prowa zekii）通过体虱传播的急性传染病。其临床特点为持续高热,头痛、瘀点样皮疹（或斑丘疹）和中枢神经系统症状，自然病程约为2～3周,患流行性斑疹伤寒后数月至数年，可能出现复发，称为复发型斑疹伤寒,又称Brill-Zinsser病。","流行性斑疹伤寒(虱传斑疹伤寒,典型斑疹伤寒)"
发热|头痛|眩晕|晕厥|昏迷|神经痛|呼吸异常|恶心与呕吐|其他症状,头部,"脑外科,传染科","    脑血吸虫病系血吸虫卵经血液循环沉积于脑组织引起病变的一种脑寄生虫病,在我国流行的为日本血吸虫病。脑血吸虫病患者约为血吸虫病患者总数的1.74～4.29%。","脑血吸虫病(血吸虫,血吸虫病)"
发热|头痛|食欲异常|腹泻|恶心与呕吐|身痛,腹部,"内科,消化内科","    诺沃克类病毒感染后出现以呕吐,腹泻为主要症状的疾病。诺沃克类病毒为一组属于微小病毒的病原体，诺沃克病毒为本组病毒的原型,系直径25～32nm，圆形，无包膜,似属于DNA病毒。仅人和猩猩易感。本组病毒抵抗力较强,耐乙醚、酸及热，60℃30分钟不能完全灭活",诺沃克类病毒胃肠炎
低血压|发热|多尿|少尿|头痛|腹泻|咯血|恶心与呕吐|便血|呕血与黑便,全身,"肾内科,传染科","    流行性出血热（epidemic hemorrhagic fever,EHF）是病毒引起的自然疫源性疾病。1982年世界卫生组织（WHO）定名为肾综合征出血热（hemorrhagic fever with renal syndromes，HFRS）,本病的主要病理变化是全身小血管和毛细血管广泛性损害、临床上以发热、低血压,出血、肾脏损害等为特征。",流行性出血热(肾综合征出血热)
发热|腹泻|腹痛|肝肿大,全身,传染科,"    弯曲菌是一种能活动的,弯曲的微嗜氧革兰氏阴性杆菌,它可引起脓毒性血栓性静脉炎,菌血症,心内膜炎,骨髓炎,假体脓毒性关节炎和腹泻.",弯曲菌感染
视力障碍|红眼|眼痛|脓疱|溃疡,眼,"五官科,眼科","    淋菌性结膜炎（gonococcal conjunctivitis）也称淋病眼或淋菌性脓漏眼,是一种极为剧烈的急性化脓性结膜炎。本病的特点为高度眼睑、结膜充血水肿及大量脓性分泌物,如治疗不及时，将短时间内发生角膜溃疡及穿孔，导致失明的严重后果,解放后，随着性病被控制，此病在我国已极为罕见,但是，近年来，淋菌性生殖泌尿系感染在我国有逐年增多的趋势","淋菌性结膜炎(淋病眼,淋菌性脓漏眼)"
发热|咳嗽|咳痰,胸部,"内科,呼吸内科","    迁延性肺嗜酸粒细胞浸润症又称慢性嗜酸粒细胞性肺炎（chronic eosinophilic pneumonia）,由Carrington在1969年首次描述，病程和X线表现常较迁延，往往超过1月,症状也较单纯性PIE为重。",迁延性肺嗜酸粒细胞浸润症(慢性嗜酸粒细胞性肺炎)
食欲异常|腹泻|恶心与呕吐|胃肠气胀|便血|呕血与黑便|腹痛,腹部,"内科,消化内科","    病毒胃肠炎是病毒性胃肠炎中最常见的一种,普通轮状病毒主要侵犯婴幼儿，而成人腹泻轮状病毒则可引起青壮年胃肠炎的暴发流行。",轮状病毒所致胃肠炎
红眼|发热|泪溢|眼痛|头痛,眼,"五官科,眼科","    为腺病毒8型,19型及37型所引起。其中8型多见，传染性强,曾引起世界性流行。",流行性角结膜炎
淋巴结肿大|发热,全身,传染科,    本病是一种利斯特菌所致的感染.,利斯特菌病
腹泻|便血|腹痛,腹部,"肛肠外科,消化内科","    主要见于男性同性恋,占40％。妇女则多由阴道自身感染所致，占35％～50％,直肠淋菌感染症状可仅仅有肛门瘙痒，无痛性黏液样脓性分泌物，或少量出血,也可表现有里急后重，有脓性便，肛管黏膜充血,脓性分泌物，淋球菌培养阳性，男性同性恋多无临床症状,分离出的淋球菌多为耐药菌株，这可能是由于某些高度敏感的菌株迅速被大便中胆盐或脂肪酸杀死，这类淋球菌耐胆盐和脂肪酸,染色体内常带有耐多种药物的耐药基因，治疗较困难。",淋菌性肛门直肠炎
发热|身痛|关节疼痛|腰背痛|颈肩痛,胸部,"呼吸内科,传染科","    流行性感冒（infuenza.简称流感）是由流感病毒引起的急性呼吸道传染病,病原体为甲、乙、丙三型流行性感冒病毒,通过飞沫传播，临床上有急起高热、乏力,全身肌肉酸痛和轻度呼吸道症状，病程短，有自限性,中年人和伴有慢性呼吸道疾病或心脏病患者易并发肺炎。流感病毒、尤以甲型,极易变异，往往造成暴发、流行或大流行,自本世纪以来已有五次世界性大流行的纪载，分别发生于1900、1918,1957、1968和1977年，其中以1918年的一次流行最为严重,死亡人数达2000万之多。我国从1953年至1976年已有12次中等或中等以上的流感流行，每次流行均由甲型流感病毒所引起,进入80年代以后流感的疫情以散发与小暴发为主，没有明显的流行发生。",流行性感冒(流感)
发热|头痛|食欲异常|腹泻|腹痛,全身,传染科,"    流行性脑脊髓膜炎（epidemic cerebrospinal meningitis）简称流脑,是由脑膜炎双球菌引起的化脓性脑膜炎。致病菌由鼻咽部侵入血循环，形成败血症,最后局限于脑膜及脊髓膜，形成化脓性脑脊髓膜病变。主要临床表现有发热,头痛、呕吐、皮肤瘀点及颈项强直等脑膜刺激征,脑脊液呈化脓性改变。",流行性脑脊髓膜炎(流脑)
发热|心力衰竭|头痛|恶心与呕吐|肝肿大|脾肿大|黄疸|关节疼痛,全身,传染科,"    本病是一种由包柔体属螺旋体引起的,经虱或蜱传染的急性疾病,其特征为反复发作的持续3~5日的发热,每次发作后有一个表面上已恢复的间歇期.",回归热
发热|休克,全身,传染科,"    数以百计的非产芽胞的正常厌氧菌群存在于皮肤,口腔、肠道和阴道，若这种共生关系遭到破坏(例如外科手术或其他创伤,血液供应差或组织坏死)，其中的某些菌种可引起伴有高发病率和高死亡率的感染，经这些途径进入人体后可随血流扩散至远处,因为需氧和厌氧菌常可发现于同一感染部位，因此感染可能是混合性的，除非用适当的办法进行分离和培养,厌氧菌可能被忽视。然而厌氧菌可能是胸膜腔和肺、腹腔内,妇科、中枢神经系统、上呼吸道感染和皮肤疾病及菌血症的主要病原菌",混合性厌氧菌感染
淋巴结肿大|发热|血尿|蛋白尿|头痛|咯血|黄疸,全身,传染科,"    钩端螺旋体病简称钩体病,是由致病性钩端螺旋体引起的自然疫源性急性传染病。其临床特点为高热、全身酸痛,乏力、球结合膜充血、淋巴结肿大和明显的腓肠肌疼痛,重者可并发肺出血、黄疸、脑膜脑炎和肾功能衰竭等",钩端螺旋体病(钩体病)
低血压|低血糖症|恶心与呕吐|低钙血症,胸部,"呼吸内科,传染科","    卡氏肺囊虫肺炎（pneumocystis carinii pneumonia PCP）,亦可称为卡氏肺孢子虫肺炎，又称间质性浆细胞肺炎（interstitial plasma cell pneumonia），是一种少见的肺炎,主要发生于免疫低下的儿童。","卡氏肺囊虫肺炎(间质性浆细胞肺炎,PCP)"
发热|咽炎、舌炎、龈炎|腮腺区肿大|食欲异常|恶心与呕吐|身痛,全身,"口腔科,传染科","    流行性腮腺炎（epidemic parotitis,mumps,简称腮腺炎或流腮）是儿童和青少年中常见的呼吸道传染病,成人中也有发病。本病由腮腺炎病病毒所引起，该病毒主要侵犯腮腺,但也可侵犯各种腺组织神经系统及肝、肾、心脏,关节等几乎所有的器官。因此除腮腺肿痛外常可引起脑膜脑炎、睾丸炎,胰腺炎、卵巢炎等症状。","流行性腮腺炎(痄腮,腮腺炎,流腮)"
视力障碍|红眼|发热|泪溢|眼痛|溃疡,眼,"五官科,眼科","    是一种最严重的化脓性角膜炎,症状剧烈，发展迅速，可于24～48小时内破坏整个角膜,数日内即可失明，必须及时抢救治疗，并作好消毒隔离,严防交叉感染。",绿脓杆菌性角膜溃疡(绿脓杆菌性角膜溃疡)
发热|食欲异常|腹泻|咳嗽|恶心与呕吐,腹部,"消化内科,传染科","    钩虫病是十二指肠钩虫或美洲钩虫寄生于人体小肠所致的疾病,它是严重危害我国人民尤其是农民健康的寄生虫病之一。临床以贫血、营养不良,浮肿、腹痛及胃肠功能障碍为主要表现。高发区有“黄胖病”之称",钩虫病(黄胖病)
急性肾衰竭|脱水|代谢性酸中毒,腹部,传染科,"    霍乱(cholera),早期译作虎烈拉，是由霍乱弧菌所致的烈怀肠道传染病，临床上以剧烈无痛性泻吐,米泔样大便，严重脱水，肌肉痛性痉挛及周围循环衰竭等为特征,解放后我国已消灭本病，但国外仍有不断发生和流行，因此必须随时警惕本病的发生,认真做好预防工作。",霍乱
发热|头痛|腹泻|咳痰|消瘦|恶心与呕吐|胸痛|便秘|腹痛,全身,传染科,"    放线菌病(actinomycosis)主要是以色列氏放线菌(actinomyces israeli)引起的一种慢性化脓性炎症,根据现代的生物学分类，放线菌不属于真菌而属于一种厌氧细菌。由于它所引起的病变与霉菌病相似,以及按照过去的习惯，通常仍将放线菌病与真菌病一起叙述。放线菌有细胞壁,其化学成分与细菌相似，没有核膜。菌体呈细丝状,与真菌相似，菌丝的粗细与普通杆菌相似，一般直径不超过1μm,菌丝分支，可断裂为杆状。放线菌的种类很多,在自然界分布极广，空气、土壤,水源中都有放线菌存在。少数菌株对人类有致病性，其中最主要的为以色列氏放线菌,以色列氏放线菌是人口腔正常菌群中的腐物寄生菌，在拨牙、外伤或其它原因引起口腔粘膜损伤时,放线菌可由伤口侵入。也可通过吞咽或吸入带菌物质进入胃肠或肺。因此放线菌病主要发生于颈面部和胸腹器官",放线菌病
发热|咳痰|恶心与呕吐|便秘|腹痛|脱水,腹部,"肛肠外科,消化内科","    粪类圆线虫病（strongyloises stercoralis）是有世代交替的兼性寄生虫,它的自生世代在地面泥土上进行，寄生世代在人体内进行。生活史较复杂,发病过程长。临床症状复杂多样，轻者无症状,重者出现小肠和结肠的溃疡性愮炎，甚至引起患者死亡。国内本虫感染率在10％左右",粪类圆线虫病(肠类圆虫病)
低血压|咽炎、舌炎、龈炎|脓疱|头痛|呼吸异常|啰音|身痛,全身,传染科,"    类鼻疽病是由类鼻疽假单胞桿菌引起的一种人兽共患的感染性疾病,其疫源地主要分布于北纬20°以南，南纬20°以北之间的热带和亚热带地区，以东南亚和澳大利亚北部最多见,我国广东、广西、海南,台湾、香港等省区都有本病报道。本病主要传播途径是破损皮肤接触含有类鼻疽假单胞杆菌的水和土壤而感染",类鼻疽
发热|休克|腹泻|咳嗽|胸痛|胸腔积液,胸部,"心胸外科,呼吸内科","    肺,胸膜阿米巴病是溶组织阿米巴原虫感染所致的肺及胸膜化脓性炎症，肝原性病变多发生在右下肺，血源性则多为两肺多发病变",肺、胸膜阿米巴病
贫血,腹部,"肝胆外科,外科","    肝棘球蚴病又称肝包虫病,是畜牧地区常见的寄生虫病，约大多数是犬绦虫（细粒棘球绦虫）的蚴侵入并寄生在人体肝脏所引起的单房性包囊肿（肝棘球蚴病），少数由泡状棘球绦虫的蚴所引起的泡状棘球蚴病（肝泡球蚴病）,多流行于我国西北地区和内蒙，四川西部地区。",肝棘球蚴病(肝包虫病)
淋巴结肿大|肝肿大|脾肿大,全身,传染科,"    由巴西副球孢子菌引起的皮肤粘膜,淋巴结和内脏器官的进行性真菌病",副球孢子菌病
发热|咳嗽|咳痰|胸痛,胸部,"呼吸内科,传染科","    肺炎球菌肺炎是由肺炎双球菌引起的急性肺实质炎症,好发于青壮年男性和冬春季节。主要病理改变为肺泡的渗出性炎症和实变。临床症状有突然寒战,高热、咳嗽、胸痛,咳铁锈色痰。血白细胞计数增高；典型的Ｘ线表现为肺段、叶实变,病程短，及时应用青霉素等抗生素治疗可获痊愈。",大叶性肺炎
发热|咽痛|头痛|癫痫和癫痫样发作|腹痛|身痛,全身,"产科,儿科","    弓形虫病（toxoplasmosis）又称弓形体病,是由刚地弓形虫（Toxophasma gondii）所引起的人畜共患病。在人体多为隐性感染。发病者临床表现复杂,其症状和体征又缺乏特异性，易造成误诊，主要侵犯眼,脑、心、肝,淋巴结等。孕妇受染后，病原可通过胎盘感染胎儿,直接影响胎儿发育，致畸严重，其危险性较未感染孕妇大10倍,影响优生，成为人类先天性感染中最严重的疾病之一，已引起广泛重视,本病与艾滋病（AIDS）的关系亦密切。",弓形虫病(弓形体病)
肝肿大|黄疸,腹部,"内科,消化内科","    丁型病毒性肝炎是由丁型肝炎病毒与乙型肝炎病毒等嗜肝DNA病毒共同引起的传染病,主要通过输血和血制品传播，与乙型肝炎的传播方式相似。HDV与HBV重叠感染后,可促使肝损害加重，并易发展为慢性活动性肝炎、肝硬化和重型肝炎",丁型病毒性肝炎(丁肝)
疲劳|眩晕|昏迷|体型异常|消瘦|恶心与呕吐|腹水|便血|呕血与黑便|腹痛,腹部,"消化内科,传染科","    蛔虫病是最常见的肠道寄生虫病,传染源是蛔虫病患者和感染者。大量的虫卵随患者粪便排出，污染蔬菜及泥土,在适宜的温湿度下，约经2周，发育为成熟虫卵,成熟虫卵经口到胃，大部分被胃酸杀死，少数进入小肠孵化发育为幼虫,幼虫钻入肠粘膜，经淋巴管或微血管入门脉、肝脏,下腔静脉而达肺；在肺内脱皮后形成1毫米左右的幼虫。幼虫穿过微血管经肺泡、支气管,气管上升至咽，然后再被吞入胃，此即构成蛔蚴移行症,蛔蚴到达小肠后发育为成虫（图2－9－1）。自吞食虫卵至成虫成熟约需75天，在小肠内生存期约为1－2年",肠道蛔虫(蛔虫病)
发热|腹泻|腹痛,全身,"消化内科,传染科","    由非霍乱弧菌引起得感染,这类弧菌在生化和血清学方面均不同于霍乱弧菌,可因致病菌种的不同而引起伤口感染,肠毒症或腹泻",非霍乱弧菌感染
发热|食欲异常|腹泻|消瘦,全身,传染科,"    肺吸虫病主要是童虫或成虫在人体组织与器官内移行,寄居造成的机械性损伤，及其代谢物等引起的免疫病理反应。","肺吸虫病(肺蛭病,殖吸虫病)"
视力障碍|红眼|发热|泪溢|角膜混浊|眼痛,眼,"五官科,眼科","    单纯疱疹病毒性角膜炎是目前最严重的常见角膜病,近几年来有明显上升和加剧趋势。由于反复发作，重症病例增多,严重威胁视功能，故加强对本病的研究，已成为眼科亟待解决的课题",单纯疱疹病毒性角膜炎(单纯疱疹病毒性角膜炎)
腹泻|腹水|腹痛,腹部,传染科,   肝吸虫病是肝吸虫寄生于人或哺乳动物肝胆管内所引起的一种寄生虫病,肝吸虫病
休克|晕厥|腹泻|腹痛,全身,传染科,"    包虫病或称棘球蚴病（echinococciosis）,是人感染棘球绦虫的幼虫（棘球蚴）所致的慢性寄生虫病。本病的临床表现视包虫囊部位、大小和有无并发症而不同,长期以来，包虫病被认为是一种人兽（畜）共患寄生虫病，称之为动物源性疾病,惟近年来流行病学调查表明，称之地方性寄生虫病；在流行区带有职业性损害的特点，被列为某些人群的职业病；从全球范围讲,包虫病为少数民族或宗教部落所特有的一种常见病和多发病。",包虫病(棘球蚴病)
视力障碍|角膜混浊|眼痛,头部,"五官科,眼科","    猪囊绦虫的囊尾蚴随血流经过脉络膜血管进入视网膜下,然后进入玻璃体内，形成玻璃体猪囊虫病（cysticercus cellulosae），较为常见,其发病途径系因患者食入含有未经杀死的绦虫虫卵的猪肉后，绦虫卵的外壳经十二指肠液的消化，六钩蚴虫钻入肠壁随血液循环散布全身在组织内沉着并形成囊尾蚴,猪囊尾蚴可寄生于眼的任何部位，其中以玻璃体内最为多见。",玻璃体猪囊虫病(玻璃体猪囊虫病)
发热|斑疹|丘疹|疲劳|头痛|昏迷,全身,传染科,"    埃里希体是绝对细胞内寄生菌,在淋巴细胞和嗜中性细胞中形成小的胞浆包涵体。人被蜱叮咬，有时与携带有蜱的狗接触而被感染,在美国，大多病例发现于东南和中南地区。在美国对人致病的埃里希体有两种：E.chaffeenis引起人类单核细胞性埃里希体病和E,phagocytophilia及其相关病原体引起人类粒细胞埃里希体病。E.canis目前认为会引起人类单核细胞性埃里希体病。",埃里希体病
头痛|食欲异常|腹泻|恶心与呕吐|腹痛|关节疼痛,全身,传染科,"    登革热（dengue fever）和登革出血热（dengue henorrhagic fever,DHF）是由登革病毒引起,经蚊传播的急性传染病。前者以发热、皮疹,肌肉、骨关节剧烈酸痛、淋巴结肿大,白细胞减少等为主要表现，病死率低；后者以发热、皮疹,出血、休克等为主要特征，病死率高",登革热(登革热及登革出血热)
阴道出血|溃疡|腹泻,生殖部位,"妇产科,妇科","    阿米巴性阴道炎（Amebic vaginitis）多继发于肠道感染,患者大便中的阿米巴滋养体（Amebic trophozoite）随粪便粘液排出，直接蔓延到外阴及阴道口。",阿米巴性阴道炎
发热|水肿|鼻出血|溃疡|咳嗽,胸部,"呼吸内科,儿科","    百日咳（pertussis,whooping cough）是小儿常见的急性呼吸道传染病，百日咳杆菌是本病的致病菌。其特征为阵发性痉挛性咳嗽,咳嗽末伴有特殊的吸气吼声，病程较长，可达数周甚至3个月左右,故有百日咳之称。幼婴患本病时易有窒息、肺炎,脑病等并发症，病死率高。近年来幼婴及成人发病有增多趋势",百日咳
头痛|视力障碍|红眼|发热|眼痛|脓疱,眼,"五官科,眼科","    本病是沙眼衣原体中D－K抗原型衣原体所致的结膜炎,此型衣原体能引起子宫颈炎及尿道炎。眼部感染来自生殖泌尿系统。常侵及双眼,为急性发病。","包涵体性结膜炎(游泳结膜炎,新生儿包涵体性脓漏眼)"
头痛|食欲异常|腹泻|恶心与呕吐|便秘|黄疸,腹部,"消化内科,传染科","    病毒性肝炎（viral heptitis）是由多种肝炎病毒引起的常见传染病,具有传染性强、传播途径复杂、流行面广泛,发病率较高等特点。临床上主要表现为乏力、食欲减退,恶心、呕吐、肝肿大及肝功能损害,部分病人可有黄疸和发热。有些患者出现荨麻疹、关节痛或上呼吸道症状,病毒性肝炎分甲型、乙型、丙型,丁型和戊型肝炎五种。以往所谓的非甲非乙型肝炎（NANBH）经血行感染者称输血后非甲非乙型肝炎（PT-NANBH），通过粪-口感染的称为肠道传播的非甲非乙型肝炎（ET-NANBH）,近年来经分子生物学技术研究，证实上述非甲非乙型肝炎的病原引起病毒性肝炎者有二种类型，前者称丙型肝炎（hepatitis C；HC）,后者称戊型肝炎（hepatitis E；HE）。急性肝炎病人大多在6个月内恢复，乙型,丙型和丁型肝炎易变为慢性，少数可发展为肝硬化，极少数呈重症经过,慢性乙型，丙型肝炎与原发性肝细胞癌的发生有密切关系。",病毒性肝炎(肝炎)
休克|咳嗽|咳痰|咯血|呼吸异常|胸痛|胸腔积液|气胸,胸部,"心胸外科,外科","    肺包虫病（肺包虫囊肿,肺棘球蚴病、肺棘球蚴囊肿）为细粒棘球绦虫（犬绦虫）幼虫（棘球蚴）在肺内寄生所致，是肺部较常见的寄生虫病,人畜共患。本病最多见于畜牧地区，几乎遍及世界各地,特别是澳大利亚、新西兰、南美洲等,我国主要分布在甘肃、新疆、宁夏,青海、内蒙古、西藏等省区",肺包虫病(肺包虫囊肿、肺棘球蚴病、肺棘球蚴囊肿)
休克,全身,"外伤科,传染科","    梭状芽胞杆菌伤口感染可表现为局灶性蜂窝织炎,局部或扩散性肌炎,或最为严重的进行性肌坏死(气性坏疽).感染可在受伤后数小时或数日后发生,常发生于严重挤压伤或穿透伤后组织坏死的肢体.类似的扩散性肌炎或肌坏死症也可发生于手术伤口,特别是有闭塞性血管病的病人.","梭状芽胞杆菌伤口感染(局灶性蜂窝织炎,局部或扩散性肌炎,或最为严重的进行性肌坏死,气性坏疽)"
发热|出汗异常|头痛|神经痛|腹泻|关节疼痛,全身,传染科,"    布鲁菌病(brucellosis,布病)，也称波状热，是布鲁菌引起的急性或慢性传染病,属自然疫源性疾病，临床上主要表现为病情轻重不一的发热、多汗,关节痛等。",布鲁菌病(波状热)
发热|头痛|昏迷|身痛|关节疼痛,全身,传染科,"    巴尔通体感染通常引起急性发热性贫血,慢性皮肤出疹、猫抓病或在免疫缺陷者中播散性疾病。",巴尔通体病(Oroya热)
头痛|眩晕|眼球运动障碍|眼球震颤|瘫痪|恶心与呕吐|呃逆,头,"儿科,传染科","    急性播散性脑脊髓炎又称感染后脑脊髓炎,预防接种后脑脊髓炎，系指继发于麻诊、风疹,水痘、天花等急性出疹性疾病，或预防接种后,因免疫机能障碍引起中枢神经系统内的脱髓鞘疾病。","急性播散性脑脊髓炎(感染后脑脊髓炎,预防接种后脑脊髓炎)"
疱疹|风团|鳞屑|瘙痒,皮肤,"风湿科,传染科","    真菌的孢子和菌丝经各种途径进入人体后,都有可能引起过敏反应。具特异体质(特异反应性)的患者(如哮喘、过敏性鼻炎,遗传过敏性皮炎等患者)，更易发生真菌过敏症。由于职业等原因,长期接触或经常暴露于含有大量特殊过敏原环境的正常人中，亦可能发生变态反应。",真菌过敏症
发热|出汗异常|肝肿大|脾肿大|身痛|关节疼痛,全身,传染科,"    布氏杆菌病又称波状热,是由布氏杆菌引起的人畜共患的传染病。其临床特点为长期发热、多汗,关节痛、睾丸炎、肝脾肿大等,病菌为革兰阴性短小杆菌，按生化和血清学反应分为马尔他布鲁菌（羊型）、流产布鲁菌（牛型）,猪布鲁菌（猪型），另外还有森林鼠型、绵羊附睾型和犬型,感染人者主要为羊、牛和猪型。其致病力以羊型最强,次为猪型，牛型最弱。传染源是患病的羊,牛、猪，病原菌存在于病畜的组织,尿、乳、产道分泌物,羊水，胎盘及羊盖体内。接触受染,也可通过消化、呼吸道传染。人群普遍易感,并可重复感染或慢性化。",布氏杆菌病(波状热)
发热|头痛|咳嗽|咳痰|胸痛,全身,传染科,"    Q热(Q Fever)是由伯纳特立克次体(Rickettsia burneti,Coxiella burneti)引起的急性自然疫源性疾病。临床以突然起病、发热,乏力、头痛、肌痛与间质性肺炎,无皮疹为主要特征。1937年Derrick在澳大利亚的昆士兰(Queensland)发现并首先描述，因当时原因不明,故称该病为Q热。",Q热
视力障碍|头痛|眩晕|癫痫和癫痫样发作|脑膜刺激征|瘫痪|恶心与呕吐,全身,传染科,"    囊虫病（又称猪囊虫病）是猪肉绦虫的蚴虫寄生在人体各组织器官所致的疾病,囊虫病是猪绦虫病人内源性的自体感染或人进食猪条虫卵污染的水与食物，虫卵经口感染进入胃、小肠,经消化液作用后，六勾蚴脱出，穿过肠壁血管,经血循环散布全身，寄生在人体的皮下组织、肌肉与中枢神经系统,发育为囊虫称囊虫病。其中脑囊虫病最为严重。囊尾蚴的寿命可长达十数年,因此要做到早期诊断、早期治疗，减少并发症的发生",囊虫病(猪囊虫病)
少尿|蛋白尿|昏迷|恶心与呕吐|便秘|黄疸,全身,传染科,"    黄热病（yellow fever)是黄热病病毒引起的急性传染病,经伊蚊传播，主要流行于非洲和中、南美洲,临床特征有发热、剧烈头痛、黄疸,出血和蛋白尿等。",黄热病
发热|紫绀|昏迷|恶心与呕吐|腹痛,胸部,"呼吸内科,儿科","    支气管肺炎（bronchopneumonia）又称小叶肺炎,为小儿最常见的肺炎。发展中国家小儿肺炎的发病率明显高于发达国家，病死率和玹死亡率更高于发达国家,和其他发展中国家相似，小儿肺炎是威胁我国儿童健康的严重疾病，无论是发病率还是病死率均居首位,在我国，肺炎占儿科住院患者24.5％～65.2％；5岁以下儿童每年105万死亡病例中，死于肺炎者占30万为此年龄组儿童第一位死因,根据国内16个单位的儿科统计，22504例肺炎住院病例中支气管肺炎占93.7％，多见于婴幼儿,肺炎多发生于冬春季节及气候骤变时，有些华南地区反而在夏天发病较多。室内居住拥挤,通风不良、空气污浊、致病性微生物较多,容易发生肺炎。支气管肺炎可由细菌或病毒引起。按病理形态的改变分为一般支气管肺炎和间质性支气管肺炎两类,前者多由细菌所致，后者则以病毒为主。临床常笼统地诊断为支气管肺炎",支气管肺炎(小叶肺炎)
发热|脓疱|溃疡|囊肿|腹泻|恶心与呕吐|腹水|腹痛,腹部,"消化内科,外科","结核性腹膜炎主要由肠结核,肠系膜淋巴结结核、输卵管结核等直接蔓延所致，少数则由血行播散型结核引起,可发生于任何年龄，以20～30最为常见，女性多于男性",结核性腹膜炎
发热|心律失常|紫绀|恶心与呕吐,全身,"传染科,耳鼻喉科","    白喉（diphtheria）是白喉杆菌引起的急性传染病,其临床特征是咽、喉、鼻等处假膜形成,和全身中毒症状如发热、乏力、恶心呕吐,头痛等，严重者可并发心肌炎和神经瘫痪。",白喉
发热|心力衰竭|咳嗽|呼吸异常|啰音,胸部,"呼吸内科,儿科","    呼吸道合胞病毒肺炎（respiratory syncytial virus pneumonia）简称合胞病毒肺炎,是一种小儿常见的间质性肺炎，多发生于婴幼儿。由于母传抗体不能预防感染的发生,出生不久的小婴儿即可发病，但新生儿较少见。国外偶有院内感染导致产科医院新生儿病房爆发流行的报道",呼吸道合胞病毒肺炎(合胞病毒肺炎)
食欲异常|消瘦|恶心与呕吐|胃肠气胀|肝肿大|黄疸|雷诺现象,,"消化内科,传染科","    甲型肝炎是由通过感染甲型肝炎病毒(HAV)引起的急性肝脏炎症,主要经粪--口途径传播，发病以儿童和青少年多见，是我国常见的肠道传染病之一,在病毒性肝炎中发病率及感染率最高。","甲型肝炎(甲肝,甲型病毒性肝炎)"
食欲异常|腹泻|恶心与呕吐|便秘|胃肠气胀|腹痛,腹部,"内科,消化内科","    系结核杆菌侵犯肠道引起的慢性特异性感染,绝大多数继发于肺结核，特别是开放性肺结核。发病年龄多为青壮年,女性多于男性，约为1.85:1。病理上分为溃疡型,增生型及混合型三型。",肠结核
