symptoms,body_part,clinic_department,description,medicine_name
鼻溢液|头痛|眩晕|神经痛,鼻,耳鼻喉科,"　　过去认为蝶窦炎是罕见鼻病,据刘君谦（1958）660例鼻窦X线片观察，单独慢性蝶窦炎者只有6例，占0.9％,由于蝶窦位置较深，鼻镜检查照明不足，看不到其开口情况,再加蝶窦炎的症状不明确，因而认为蝶窦炎的发病率是最低的。近年来由于冷光源鼻内窥镜的问世,可以利用各种视角，以提高其鼻内各处的照明度和可见度，克服了视野的限制,因而慢性蝶窦炎的发病率也明显提高。据赵绰然等资料（1988），在700例常规鼻内窥镜检查中,蝶窦炎者58例，占8.3％。",慢性蝶窦炎
黏膜损害,鼻,耳鼻喉科,"　　慢性肥厚性鼻炎多由慢性单纯性鼻炎发展而来,以鼻粘膜、粘膜下甚至骨质的局限性或弥漫性增生肥厚为特征。",慢性肥厚性鼻炎
眩晕|恶心与呕吐,耳,"外科,耳鼻喉科","    Simmon（1968年）首先提出迷路窗膜破裂是突聋的原因之一,随后被Stround（1971年）和Goodhill（1973年）手术所证实。",迷路窗破裂
黏膜损害,,耳鼻喉科,"    慢性单纯性鼻炎是由于血管扩张,腺体分泌增加形成的以黏膜肿胀，分泌物增多为特点的慢性炎症。发病机理为鼻腔血管的神经调节紊乱,副交感神经兴奋占优势，使鼻粘膜的动脉和静脉，尤其是下鼻甲海绵状组织慢性扩张,粘液腺功能活跃，同时伴有大量炎性细胞浸润。",慢性单纯性鼻炎
吞咽困难|咽痛|声音嘶哑|咽部异物感|呼吸异常,口,"内科,耳鼻喉科","    慢性扁桃体炎（chronic tonsillitis）多由慢性扁桃体炎反复发作转为慢性,患急性传染病（如猩红热、麻疹、流感,白喉等）后，可引起慢性扁桃体炎，鼻腔有鼻窦感染也可伴发本病,病源菌以链球菌及葡萄球菌等最常见。",慢性扁桃体炎
发热|耳鸣|耳痛|头痛|眩晕,耳,"外科,耳鼻喉科","    凡因急性化脓性中耳炎治疗不当,细菌毒性过强，机体抵抗力过弱或并发了乳突炎，以致持续流脓1～2个月以上者,都称为慢性化脓性中耳炎。本病发病率较高，国内近年普查小学生千余名,发病变为0.5%～4.3%，山东、河南,贵州省调查农民发病率为1.6%。英国调查小学生发病率为0.9%。罹患者多是青壮年,40岁以后很少发生。",慢性化脓性中耳炎(脓耳)
眼球运动障碍|身痛,耳,"内科,外科","    在颞骨发育过程中,气化最好的部位是乳突，而岩骨气化较差，仅有30％岩骨发育好,气房可达岩尖，慢性中耳炎时炎症只能通过小房感染而累及岩尖，故临床上岩尖炎发病率很低,岩骨小房分为两组，后上组围绕鼓窦、鼓室和半规管,后下组围绕以下鼓室、咽鼓管和耳蜗。急性中耳乳突炎若治疗不当,发展为隐蔽性乳突炎，可逐渐使岩骨气房融合坏死，侵入岩尖而形成脓肿,亦可因慢性中耳炎胆脂瘤骨质破坏引起，发展缓慢，有的病人是在行简单乳突凿开术后1～2周始出现症状",颞骨岩部炎
其他症状|头痛|瘫痪|感觉障碍,头,"神经内科,耳鼻喉科","    面肌痉挛亦称面肌抽搐或偏侧面肌痉挛症,是一侧面神经受激惹而产生的功能紊乱症候群。多是一侧，双侧罹患者很少,约占4％。患者多是40岁以上成人，男女性别之比为2∶3,发病率约占人群之64/100000。Stocks曾报道一家四代人中有13人患病，但非遗传性疾病,此病早在16世纪初我国医书《审视瑶函》中即有记载。但由于其病因病理不明，长期被认作不治之症,耳科学中很少论及此病，直到最近20年来广泛开展耳神经外科工作之后，才对该病进行了深入研究,使之成为耳科学中一个重要疾病。","面肌痉挛(面肌抽搐,偏侧面肌痉挛症)"
呼吸异常,鼻,"外科,耳鼻喉科","　　上颌窦后鼻孔息肉是原发于上颌窦,具有细长茎蒂、向后突出于鼻孔的息肉。这种息肉有其自身病理和临床特点,一般认为它可能是区别于一般鼻息肉的另一种息肉病变。本病多发于青少年，男女发病率无差异",上颌窦后鼻孔息肉
鼻溢液|头痛|呼吸异常,鼻,耳鼻喉科,"　　在鼻窦中,以筛窦解剖最为复杂，特别是前组筛窦开口处的半月裂孔及其附近的钩突和筛漏斗等，是中鼻道内的小突起和沟状间隙,称为窦口鼻道复合体。该处是鼻腔吸入气流冲击之处，也是细菌,病毒、吸入性抗原(变应原)最易侵入的部位。无论感染或变态反应,开始都是表现为该处粘膜肿胀，纤毛运动停止，筛窦通气和引流受阻,然后才波及到其他鼻窦。由于筛窦引流不畅，若有炎症不易消散,很易迁延成为慢性。",慢性筛窦炎
null,鼻,耳鼻喉科,"　　慢性干燥性鼻炎(chronic rhinitis sicca)一般认为长期受外界的物理或化学物质的刺激所致,本病是一种常见的职业性慢性鼻炎。",慢性干燥性鼻炎
吞咽困难|咽痛|声音嘶哑|咽部异物感,口,"内科,耳鼻喉科","    慢性喉炎chronic laryngitis)是一种常见的喉部疾病,主要表现为声带、室带的慢性炎性病变。",慢性喉炎
发热|听力减退|耳鸣|耳痛|耳溢液,耳,"外科,耳鼻喉科","    外耳道炎可分为两类,一类为局限性外耳道炎，又称外耳道疖（furuncle of extrnal auditory canal ）；另一类为外耳道皮肤的弥漫性炎症，又称弥漫性外耳道炎（diffuse otitis externa）",弥漫性外耳道炎
听力减退,耳,"内科,耳鼻喉科","    胆固醇是类脂的一种,它在人体内的重要生理功能包括：1.是细胞膜的组成成分，细胞吸收养分、排出代谢废物都由细胞膜控制,2.是合成胆汁酸和维生素D3的原料,前者可帮助脂肪消化吸收，后者可预防儿童佝偻病,3.是合成类固醇激素的原料，特别是性激素和肾上腺皮质激素。这些激素对人体的健康和人类的繁衍都是不可或缺的",蓝鼓膜与胆固醇肉芽肿
null,,"五官科,耳鼻喉科","    梅尼埃病（Ménière disease）又称膜迷路积水（labyrinthine hydrops）,系内耳膜迷路水肿而致发作性眩晕,波动性耳聋和耳鸣为主要表现的内耳疾病。1861年法国学者Ménière通过尸体解剖首先发现迷路疾病可导致眩晕、耳鸣和听力减退,但Ménière报道的病例实际上是死于白血病内耳出血，而非现在所称的膜迷路积水。本病一般为单耳发病,青壮年多见。",膜迷路积水(梅尼埃病)
听力减退|耳鸣|其他症状,耳,"神经内科,耳鼻喉科","    老年性耳聋是指随着年龄增长逐渐发生的进行性听力减弱,重者可致全聋的一种老年性疾病。通常情况下65～75岁的老年人中，发病率可高达60%左右",老年性耳聋
吞咽困难,口,"外科,耳鼻喉科","    口咽部粘连是在软腭,咽弓与舌根部之间因疤痕组织粘连而引起，最常见的粘连是舌根与咽弓粘连，病因与鼻咽粘连相似,常发生于扁桃体手术后。",口咽部粘连
鼻溢液|头痛|晕厥,头部,"外科,耳鼻喉科","    慢性上颌窦炎是一常见病,可单发，但常见于多窦受累。",慢性上颌窦炎
吞咽困难|咽痛|声音嘶哑|咽部异物感|咽炎、舌炎、龈炎|恶心与呕吐,口,"内科,耳鼻喉科","    慢性单纯性咽炎（simple chronic pharyngitis）为咽粘膜的慢性炎症,多因急性咽炎反复发作或治疗不彻底，以及邻近器官病灶刺激如鼻窦炎、扁桃体炎,鼻咽炎、气管炎等引起。烟酒过度,粉尘及有害气体刺激亦为常见病因。此病常为上呼吸道性炎症的一部分，并与某些全身性病症如贫血,糖尿病、便秘、心脏病,肾炎、肝硬化等引起局部末梢循环障碍有关。",慢性单纯性咽炎
发热|泪溢|鼻溢液|食欲异常|咳嗽,鼻,"风湿科,耳鼻喉科","    枯草热是一种急性季节性发作的变应性鼻炎,一般由风媒花粉所致，春季型由树花粉（橡、榆,槭、桤、桦,三角叶杨、橄榄）所致；夏季型由园草花粉（狗乐草、猫尾草,香茅草、果园草、约翰逊草）和野草花粉（绵羊酸模草,英格兰车前草）所致；秋季型由野草花粉（豚草）所致。季节性枯草热偶可由空气传播的霉菌孢子引起，因此本病有显著的地理区域差异","枯草热(季节性变应性鼻炎,花粉症)"
发热|咽痛|声音嘶哑|咽部异物感|头痛|呼吸异常,口,"内科,耳鼻喉科","    急性会厌炎（acute epiglottitis）是会厌粘膜的急性炎性病变,治疗不及时常致脓肿形成，儿童及成人皆可见。",急性会厌炎
发热|吞咽困难|咽痛|声音嘶哑|咽部异物感|囊肿,口,"内科,外科","    急性舌扁桃体炎（acute lingual tonsillitis）为舌根部淋巴组织团块急性发炎,多继发于上呼吸道感染或并发于急性扁桃体炎。其病因及发因素与急性扁桃炎同。",急性舌扁桃体炎(舌根部淋巴组织团块急性炎症)
吞咽困难|咽痛|声音嘶哑|咽部异物感|溃疡|囊肿,颈部,"外科,耳鼻喉科","    先天性甲状舌囊肿及瘘管又名颈前正中囊肿及瘘管,是在甲状腺发生过程中，甲状舌管未退化或未完全退化消失而产生的。可发生于自舌盲孔至胸骨上切迹之间的任何部位,甲状舌瘘管的内瘘口位于舌盲孔，外瘘口在颈前正中线上或稍偏一侧。囊肿位于舌骨下方时,连接囊肿和舌盲孔之间的瘘管可经舌骨前、舌骨内或舌骨后走行，以从舌骨后走行者多见",甲状舌骨囊肿与瘘
发热|咽痛|声音嘶哑|咽部异物感|咳嗽|咳痰|呼吸异常,口,"内科,外科","    急性喉炎（acute laryngitis）是喉粘膜的急性卡他性炎症,常继发于急性鼻炎、鼻窦炎、急性咽炎,为整个上呼吸道感染的一部分，也可单独发生。有时大声喊叫,过度用嗓、剧烈咳嗽，也可引起急性喉炎,若发生于儿童，病情较为严重。",急性喉炎(喉粘膜急性卡他性炎症)
淋巴结肿大|发热|咽部异物感|头痛|腹泻|腹痛,口,"外科,耳鼻喉科","    急性鼻咽炎（acute nasopharyngitis）是全鼻咽部粘膜,粘膜下和淋巴组织的急性炎症，主要发生于咽扁桃体。在成人与较大儿童多表现为上呼吸道感染的前驱症状",急性鼻咽炎
发热|吞咽困难|咽痛|声音嘶哑|咽部异物感,口,"内科,耳鼻喉科","    链球菌性咽炎是一种常见病,多发生于冬、春季节，可散发或流行,具有一定的传染性。少年儿童易患病，而1周岁以内及50岁以上者很少发病,此病不仅咽部有急性炎症表现，且对整个机体和其他器官也有不同程度的影响。",链球菌性咽炎
发热|吞咽困难|咽痛|口臭,口,"内科,耳鼻喉科","    粒性白细胞缺乏症为全身性疾病,本病常并发咽溃疡性病变，称之为粒细胞缺乏性咽峡炎。",粒性白细胞缺乏性咽峡炎
耳溢液|咽部异物感|溃疡|囊肿,口,"外科,耳鼻喉科","    先天性甲状舌囊肿及瘘管又名颈前正中囊肿及瘘管,是在甲状腺发生过程中，甲状舌管未退化或未完全退化消失而产生的。可发生于自舌盲孔至胸骨上切迹之间的任何部位,甲状舌瘘管的内瘘口位于舌盲孔，外瘘口在颈前正中线上或稍偏一侧。囊肿位于舌骨下方时,连接囊肿和舌盲孔之间的瘘管可经舌骨前、舌骨内或舌骨后走行，以从舌骨后走行者多见",甲状舌囊肿及瘘管
发热|咽痛|声音嘶哑|咽部异物感|头痛|呼吸异常|恶心与呕吐,口,"内科,耳鼻喉科","    急性扁桃体炎是腭扁桃体的一种非特异性急性炎症,常伴有一定程度的咽粘膜及咽淋巴组织的急性炎症。中医称为“乳蛾”、“喉蛾”或“莲房蛾”,常发生于儿童及青少年。","急性扁桃体炎(乳蛾,喉蛾,莲房蛾)"
耳痛|咽痛|头痛|咳嗽,口,"外科,耳鼻喉科","    茎突综合征是因茎突过长或其方位,形态异常刺激邻近血管神经而引起的咽部异物感、咽痛或反射性耳痛、头颈部痛和涎腺增多等症状的总称,常见于成年人。",茎突综合征
鼻溢液|头痛|神经痛,鼻,耳鼻喉科,"　　急性额窦炎发病30天后仍有炎症迁延者,称为慢性额窦炎。常在一定条件下急性发作，并常伴有慢性筛窦炎",慢性额窦炎
吞咽困难|咽痛|声音嘶哑|咽部异物感|咳嗽|咯血|呼吸异常,口,"外伤科,外科","    喉部创伤有闭合伤与开放伤两大类,急性喉外伤易引起呼吸道阻塞，可危及生命，处理不当,则造成慢性喉狭窄、发音障碍或拔管困难。故急性喉外伤须由专科医生作早期诊断和早期处理,以避免或减少喉外伤的并发症。",喉部创伤
吞咽困难|咽痛|声音嘶哑|咽部异物感|心力衰竭|紫绀|咳嗽|呼吸异常,口,"外科,耳鼻喉科","    喉阻塞（laryngeal obstruction）是喉部或邻近器官的病变使喉部气道变窄以致发生呼吸困难者,其并非一独立的疾病，而是一组症候群。由于喉阻塞可引起缺氧,如处理不及时可引起窒息，危及病人生命。由于发病急,缓不同，喉阻塞分急性和慢性两类。",喉阻塞
发热|鼻溢液|脓疱|溃疡|头痛,鼻,"外科,耳鼻喉科","　　急性化脓性鼻窦炎（acute purulent sinusitis）是鼻窦粘膜的急性化脓性炎症,重者可累及骨质。上颌因窦腔较大，窦底较低,而窦口较高，易于积脓，且居于各鼻窦之下方,易被他处炎症所感染，故上颌窦炎的发病率最高，筛窦炎次之,额窦炎又次之，蝶窦炎最少。",急性化脓性鼻窦炎(鼻窦粘膜急性化脓性炎症)
听力减退|耳鸣|耳痛|耳溢液|脓疱,耳,"外科,耳鼻喉科","    细菌进入鼓窒引起化脓感染,称为急性化脓性中耳炎，多继发于上呼吸道感染，可能部分病例初起为病毒感染,尔后细菌侵入。常见为溶血型链球菌、金黄色葡萄球菌,第Ⅲ型肺炎球菌和变形杆菌等。多见于冬春季节，有血液病,营养不良、变态反应及心肺病患者、肾炎,糖尿病者易于诱发。据统计，5～16岁学龄儿童发病率高达3％,5岁以下者高达5％～10％，有时可反复发作多次。爱斯基摩人和美洲印地安人发病率较白人高得多,这是种族基因还是生活条件所致，尚未确定。",急性化脓性中耳炎(中耳炎)
耳鸣|耳痛|耳溢液|眩晕,耳,"外科,耳鼻喉科","    中耳乳突间有粘膜相连续,中耳化脓感染后乳突粘膜亦相应有炎症反应，初起为卡他炎性，乳突区可能有轻度压痛,俟鼓膜穿孔流脓后，乳突炎性反应随即消失。如排脓不畅,或第Ⅲ型肺炎球菌感染，毒性很强，破坏骨质,使乳突小房粘膜水肿、出血、坏死化脓,便成为急性化脓性乳突炎，实际为急性中耳炎之后续，应称为急性化脓性中耳乳突炎",急性化脓性乳突炎
吞咽困难|咽痛|声音嘶哑|咽部异物感|呼吸异常,口,耳鼻喉科,"    急性单纯性咽炎（acute simple pharyngitis）为咽部粘膜及粘膜下组织的急性炎症,咽淋巴组织亦常被累及。炎症早期可局限于某一部分，随病情进展常可涉及整个咽腔",急性单纯性咽炎(咽部粘膜及粘膜下组织急性炎症)
鼻出血|休克|咳嗽|呼吸异常,鼻,"外伤科,外科","　　创伤性鼻出血是因各种外力因素引起的鼻出血,是一种常见的鼻部疾病。",创伤性鼻出血
发热|听力减退,鼻,"风湿科,耳鼻喉科","　　本病为非季节性鼻炎,可以是变应性的也可能不是变应性，有时并发鼻窦炎，鼻息肉,或对阿司匹林和其他非类固醇抗炎药敏感。",常年性鼻炎
淋巴结肿大|发热|脓疱|囊肿,鼻,"外伤科,外科","    鼻疖（furuncle of nose）是鼻前庭毛囊,皮脂腺和汗腺的局限性化脓性炎症。亦可发生在鼻尖和鼻翼处。",鼻疖
耳鸣|耳痛|头痛|眩晕,耳,"外伤科,外科","    亦称爆震性耳聋,系枪炮或炸弹爆炸引起的间断脉冲性噪音损伤，噪音很强而频谱顶峰变化很大，呈跳跃式升降,自动步枪噪音达174dB，加农炮达188dB，大炮发射时瞬间产生强大正压波,压力可达3000kg/cm2，持续5ms，随之而来的为负压波,可持续30ms，统称为压力波。这种强噪音和冲击波最易引起听觉功能损害",间断脉冲噪音损伤(爆震性耳聋)
发热|脓疱|头痛,鼻,"外科,耳鼻喉科","　　鼻中隔脓肿（abscess of the septum）即鼻中隔粘软骨膜或粘骨膜下积脓,是一较严重的鼻内感染。如不及时诊断和治疗，可产生严重后果",鼻中隔脓肿(鼻中隔粘软骨膜或粘骨膜下积脓)
鼻溢液|溃疡,鼻,耳鼻喉科,"　　鼻前庭炎（vestibulits of nose）是鼻前庭皮肤的弥漫性炎症,经常挖鼻，急、慢性鼻炎和鼻窦炎,变态反应或鼻腔异物（多见于小儿）的分泌物刺激，长期在粉尘（如水泥、石棉,皮毛、烟草等）环境中工作，易诱发或加重本病,分为急性和慢性两种。急性者鼻前庭皮肤红肿，疼痛,严重者可扩及上唇交界处，有压痛，表皮糜烂并盖有痂皮,慢性者鼻前庭部发痒，灼热和结痂，鼻毛脱落,皮肤增厚，皲裂或盖有鳞屑样痂皮。",鼻前庭炎(鼻前庭皮肤弥漫性炎症)
吞咽困难|咽痛|声音嘶哑|咽部异物感|囊肿|咳嗽,口,"外科,耳鼻喉科","    喉气囊肿又名喉膨出,喉憩室或喉气性疝，为喉室小囊的异常扩张，含气体,婴幼儿喉室小囊较大，一般为6～8mm，少数可大至10～15mm,小囊甚大者，名为先天性喉气囊肿。成人喉气囊肿的形成多与喉室小囊先天性异常加之慢性咳嗽,吹号、举重、喉肿瘤等,使喉室小囊内压力增大扩张所致。按气囊肿的位置分喉内、喉外和喉内外混合三型,气囊肿位于喉内者为喉内型，此型有两种，一种自喉室突出,将喉室带推向上，遮住同侧声带，甚至延伸至对侧,梗阻声门；另一种从杓会厌皱襞突起，使同侧喉变形，甚至有的向上伸延至舌根部,位于会厌谷处。气囊肿出现于颈部者为喉外型。该型多从甲状舌骨膜喉上神经和血管处穿出,位于舌骨下胸锁乳突肌前缘；亦有自环甲膜穿出，位于甲状软骨下方者。混合型为气囊肿同时出现于喉内和颈部,在甲状舌骨膜处有一峡部相连。","喉气囊肿(喉膨出,喉憩室,喉气性疝)"
耳鸣|耳痛|头痛|眩晕|晕厥|眼球震颤,耳,"外伤科,外科","    爆震性耳聋是指突然发生的冲击和短暂的强烈脉冲噪声及听器造成的听力障碍,常由平战时的爆炸引起。主要损伤部位在内耳，但往往鼓膜或听骨链亦有不同程度的损害,致聋程度常与震源的距离、震浪压力的大小、受震时间长短,头的位置、有无障碍物等因素有关，个体感受性也有不同",爆震性耳聋(噪声性耳外伤)
呼吸异常,鼻,"外科,耳鼻喉科","　　鼻腔异物是鼻腔内外来的物质,鼻腔外来物质可分为下列三种类型：①非生物类 如包糖纸、塑料塑料玩具、钮扣,项链珠、玻璃珠、石块,泥土等。②植物类 如豆类、花生,果核等。③动物类 如昆虫、蛔虫,蛆虫、水蛭等。",鼻腔异物
发热|头痛|食欲异常|腹泻|咳嗽|呼吸异常|恶心与呕吐,鼻,耳鼻喉科,"　　鼻窦粘膜的炎症,在各种鼻窦炎中,上颌窦炎最多见，依次为筛窦、额窦和蝶窦的炎症,鼻窦炎可以单发，亦可以多发。最常见的致病原因为鼻腔感染后继发鼻窦化脓性炎症,此外，变态反应、机械性阻塞及气压改变等均易诱发鼻窦炎,牙的感染可引起齿源性上颌窦炎。","鼻窦炎(鼻渊,鼻炎)"
鼻出血|休克|呼吸异常,鼻,"外科,耳鼻喉科","　　根据解剖特点,平战时鼻窦创伤机会以上颌窦最多，额窦次之，筛窦较少,蝶窦最少。鼻窦创伤时往往合并有颅脑、眼眶损伤,常伴有脑脊液鼻漏。",鼻窦创伤
淋巴结肿大|发热|吞咽困难|咽痛|咽部异物感|咽炎、舌炎、龈炎,口,"内科,耳鼻喉科","    病毒性咽炎系病毒所引起的咽部急性感染,多在咽部、口腔粘膜及其周围皮肤发生疱疹，也可发生于角膜及外生殖器",病毒性咽炎
头痛,鼻,耳鼻喉科,"　　鼻中隔软骨膜下或骨膜下积血,即形成鼻中隔血肿，是鼻中隔外伤性损害的结果。自发性血肿少见",鼻中隔血肿
发热|鼻出血|呼吸异常|身痛,鼻,"外伤科,外科","　　本症是由于外界大气压急剧变化时,鼻窦内的负压和外界气压不能及时取得平衡所引起的鼻窦粘膜损伤和炎症。好发于额窦和上颌窦。飞行员与潜水员易得此病",鼻窦气压性创伤
鼻出血|呼吸异常,鼻,"骨科,外科","　　鼻骨骨折多因外伤所致,临床皆有鼻腔的撕裂及鼻出血，可为闭合性或开放性。亦常伴有其他面骨或颅底骨折",鼻骨骨折
鼻出血|头痛|呼吸异常,鼻,"外科,耳鼻喉科","　　鼻中隔穿孔（perforation of the nasal septum）多是鼻中隔手术损伤的结果,虽不会引起严重后果，但其症状却经常困扰患者。",鼻中隔穿孔
头痛|眩晕|呼吸异常,鼻,"外科,耳鼻喉科","    本病为鼻腔罕见病,仅发生于成年人。",鼻石
脓疱|溃疡,鼻,"外科,耳鼻喉科","    鼻中隔溃疡是鼻中隔粘膜在特异性或非特异性有害因子作用下,发生的粘膜、粘膜下甚至粘软骨膜慢性炎性损害。成人,儿童皆可发病。",鼻中隔溃疡
发热|眼球突出|鼻溢液|脓疱|结节|溃疡|囊肿|头痛|呼吸异常,鼻,"外科,肿瘤科","　　恶性肉芽肿多始于鼻部,之后渐延及面部中线，是一种以进行性坏死性溃疡为临床特征的少见肉芽肿。本病病因未明,病理检查多为慢性非特异性肉芽组织和坏死，其中有多种成分的炎症细胞浸润。由于病理实体各异,故其命名与分类繁多，诸如坏死性肉芽肿。致死性中线性肉芽肿,面中部特发性肉芽肿及中线恶性网织细胞增生症等。目前临床习用恶性肉芽肿。",鼻恶性肉芽肿
咽部异物感|呼吸异常,鼻,"外科,肿瘤科","　　鼻咽肉瘤远比鼻咽癌少见,据统计我国鼻咽癌与肉瘤之比为99～211∶1不等，在低发地区的国外其比例则为3～9∶1不等。",鼻咽肉瘤
呼吸异常,鼻,"外科,耳鼻喉科","　　该病主要表现为吸气时鼻腔阻塞,有单侧和双侧两种。",鼻瓣区狭窄
耳鸣|鼻出血|咽痛|咽部异物感|头痛|呼吸异常,鼻,"外科,肿瘤科","    鼻咽纤维瘤血管瘤常发生于10～25岁男性青年,与一般纤维瘤不同，为致密结缔组织、大量弹性纤维和血管组成,故又名“男性青春期出血性鼻咽血管纤维瘤”，能较好地反映本病的特征。一般在25岁以后可能停止生长",鼻咽血管纤维瘤
吞咽困难,口,"外科,耳鼻喉科","    咽鼓管咽口正常处于关闭状态,只在吞咽、呵欠、张大口和擤鼻等动作时方作瞬息开放,进行鼓室内气体交换。如咽口肌肉麻痹、萎缩,可使咽口经常处于开放状态而产生症状，称为咽鼓管异常开放症。",咽鼓管异常开放症
鼻出血|眩晕|呼吸异常|恶心与呕吐,鼻,"外科,耳鼻喉科","　　鼻出血（epistaxis）又称鼻衄,是临床常见症状之一，多因鼻腔病变引起，也可由全身疾病所引起,偶有因鼻腔邻近病变出血经鼻腔流出者。鼻出血多为单侧，亦可为双侧；可间歇反复出血,亦可持续出血；出血量多少不一，轻者仅鼻涕中带血，重者可引起失血性休克；反复出血则可导致贫血,多数出血可自止。",鼻出血(鼻衄)
咽痛|声音嘶哑|咽部异物感|咳嗽|咳痰|呼吸异常,颈部,"外科,肿瘤科","    喉癌(carcinoma of larynx)是一种比较常见的恶性肿瘤,发病率约占全身肿瘤的1～5%，在耳鼻喉科领域中仅次于鼻咽癌和鼻腔，鼻窦癌,居第三位。好发年龄为50～70岁。男性较女性多见,约为8：1，以东北、华北和华东地区发病率最高,其病因尚不十分清楚，但患病者几乎邻有长期抽烟历史。症状因癌肿的发声部位而不同,声带癌早期即可出现声嘶，声门上癌早期则多表现为咽部不适或异物冻，疼痛感,且常不明显，容易延误诊断。晚期则可出现明显的声嘶,喉鸣、气促、呼吸困难,疼痛、吞咽障碍及颈部包块和颈淋巴结肿大。",喉癌
发热|咽痛|声音嘶哑|咽部异物感|脓疱|溃疡,口,"内科,耳鼻喉科","    扁桃体周围脓肿（peritonsillar abscess）为扁桃体周围间隙的化脓性炎症,又名脓性蜂窝组织炎性咽峡炎，中医称为“喉痈”。多见于青壮年","扁桃体周围脓肿(喉痈,脓性蜂窝组织炎性咽峡炎)"
鼻出血|头痛,鼻,耳鼻喉科,"    鼻中隔偏曲（deviation of nasal septum）是指鼻中隔偏离中线且引起临床症状的一种鼻内畸型,事实上大多数人的鼻中隔都有程度不同的偏曲，但是否引起鼻部症状，常取决于下列因素：①偏曲的程度和形式,如有的呈明显局部突起，该部正处于鼻瓣区；②鼻甲骨气化程度；③梨状孔外侧缘骨质或鼻瓣区软骨有否畸形等。",鼻中隔偏曲
鼻出血|头痛|呼吸异常,鼻,"外伤科,外科","  创伤性鼻中隔穿孔多由外伤或鼻中隔矫正手术后遗症引起的,其临床表现与大小部位有关，多有少量鼻出血或涕中带血等症状。",创伤性鼻中隔穿孔
囊肿|头痛|眩晕|其他症状,头部,"神经内科,耳鼻喉科",    耳源性脑脓肿为化脓性中耳乳突炎所并发的脑组织内的脓液积聚,耳源性脑脓肿
呼吸异常|吞咽困难|听力减退|咽部异物感|咽炎、舌炎、龈炎|头痛|眩晕|晕厥|昏迷,鼻,"肿瘤科,耳鼻喉科","　　发生于鼻咽粘膜的恶性肿瘤,中国的广东、广西、福建,湖南等地为多发区，男多于女。发病年龄大多为中年人,亦有青少年患病者。病因与种族易感性(黄种人较白种人患病多)、遗传因素及EB病毒感染等有关,鼻咽癌恶性程度较高，早期即可出现颈部淋巴结转移。",鼻咽癌
听力减退|耳鸣|眩晕,耳,"五官科,耳鼻喉科","    美尼尔病（Meniere's disease）为内耳膜迷路积水,表现为发作性眩晕、波动性听力减退及耳鸣。",梅尼埃病(美尼尔病)
鼻溢液,鼻,耳鼻喉科,"　　鼻硬结病（rhinoscleroma）是一种少见的慢性进行性肉芽肿病变,多从鼻部起病，逐渐向咽、喉和气管蔓延,故称呼吸道硬结病。少数可原发于下呼吸道。",鼻硬结病
发热|鼻出血|鼻溢液|头痛|晕厥,鼻,耳鼻喉科,"  　干酪性鼻炎（rhinitis caseosa）是鼻腔或鼻窦内积聚恶臭的干酪样物,日久侵蚀组织和骨质，重者可发生鼻部畸形。",干酪性鼻炎(鼻腔胆脂瘤)
发热|吞咽困难|咽痛|声音嘶哑|咽部异物感|头痛|食欲异常|咳嗽|呼吸异常,口,"内科,儿科","    咽扁桃体肥大又称腺样体肥大（adenoid vegetation）,本病为咽扁桃体的的病理性增生肥大，常起于咽部感染和反复炎症刺激。在寒冷,潮湿和气候多变的地区比较常见。儿童期急性传染病、营养不良和体质因素等亦可诱发,本病虽为儿童疾病，但对身体的正常发育与健康却有较深远的影响。",咽扁桃体肥大(腺样体肥大)
视力障碍|头痛|恶心与呕吐|其他症状,头,"脑外科,外科","    耳源性脑积水有两种,一是脑脊液增多脑室扩张的真性脑积水，一是侧窦血栓性静脉炎后遗的脑静脉循环障碍性颅内高压症，即假性脑积水,后者比较多见。",耳源性脑积水
吞咽困难|声音嘶哑|咽部异物感,口,"内科,外科","    慢性舌扁桃体炎（chronic lingual tonsilitis）或称舌扁桃体肥大,多由急性舌扁桃体炎反复发作转为慢性。多与上呼吸道慢性炎症，烟酒过度,好吃刺激性食物及有害气体的刺激有关。常与慢性扁桃体炎同时存在，在扁桃体切除术后,舌扁桃体也可能发生代偿性肥大。本病多发生在成年人，儿童少见",慢性舌扁桃体炎(舌扁桃体肥大)
耳痛|囊肿,耳,"外科,耳鼻喉科","    外耳道疖肿是外耳道皮肤急性局限性化脓性病变,又称局限性外耳道炎。发生于外耳道软骨部，是耳科常见病之一,夏季多发。其病因多为挖耳损伤外耳道皮肤或洗澡时及游泳后外耳道积水，使局部表皮软化,易被细菌侵入感染。另外，化脓性中耳炎脓液的浸渍,以及某些全身疾病如糖尿病等也可诱发外耳道疖肿。",外耳道疖肿(局限性外耳道炎)
耳鸣|耳痛|耳溢液,耳,耳鼻喉科,"    外耳道炎可分为两类,一类为局限性外耳道炎，又称外耳道疖（furuncle of extrnal auditory canal ）；另一类为外耳道皮肤的弥漫性炎症，又称弥漫性外耳道炎（diffuse otitis externa）","外耳道炎(外耳道疖,弥漫性外耳道炎)"
头痛|眩晕|耳鸣,耳,耳鼻喉科,"    飞行中由于高度的变化或潜水时深度的变化,大气压力也随之产生变化，咽鼓管功能不良，不能及时调节鼓室内压力,致使鼓室内外压力不平衡造成中耳创伤称为中耳气压伤。",中耳气压伤
